Time (UTC),1915Hall.kW,1915Hall.kWh,1927Hall.kW,1927Hall.kWh,1937Feinberg.kW,1937Feinberg.kWh,1938Hall.kW,1938Hall.kWh,1939Hall.kW,1939Hall.kWh,Blair.kW,Blair.kWh,Bloomberg.kW,Bloomberg.kWh,Butler.kW,Butler.kWh,Butler.wv.kW,Butler.wv.kWh,Buyers.kW,Buyers.kWh,CampbellR.kW,CampbellR.kWh,DodgeOsborn.kW,DodgeOsborn.kWh,Edwards.kW,Edwards.kWh,Forbes.kW,Forbes.kWh,Gauss.kW,Gauss.kWh,Hamilton.kW,Hamilton.kWh,Holder.kW,Holder.kWh,JolineCampbell.kW,JolineCampbell.kWh,JolineCampbellM.kW,JolineCampbellM.kWh,Little.kW,Little.kWh,Mathey.wv.kW,Mathey.wv.kWh,Rocky.wv.kW,Rocky.wv.kWh,Whitman.kW,Whitman.kWh,Wilcox.kW,Wilcox.kWh,Wilson.wv.kW,Wilson.wv.kWh,Witherspoon.kW,Witherspoon.kWh
2018-12-01T04:00:00Z,15,336012,16.1,449786,11.533,7180.421,7,283422,13.2,586731,31.84,21753.576,76.9,111773,124,8639388,215.9,9087173,3.6,163014,18.0603960396,381590.524752,9,349799,26.3,1425018,139.3,5529883,4.4,219230,23.4,562207,74.3,3317232,49.3,1041639,31.2396039604,660048.475248,66.4,4739657,179.17960396,7408684.05125,132.56039604,6570252.52475,207.4,24546660,119.6,2821452,180.833,4717600.421,36.6,2708416
2018-12-01T05:00:00Z,16,336014,20,449788,11.085,7180.421,7,283422,13.3,586731,31.84,21755.17,76.9,111778,127.433,8639393,220.333,9087185,3.5,163014,17.6940594059,381590.524752,9,349799,26.3,1425018,138.8,5529894,4.2,219230,17.8,562209,74.3,3317237,48.3,1041639,30.6059405941,660048.475248,66.4,4739662,172.945940594,7408692.64525,127.794059406,6570257.52475,173,24546672,119.6,2821458,184.185,4717608.421,32.3,2708416
2018-12-01T06:00:00Z,11,336026,12.2,449803,9.703,7189.509,6.3,283429,25.9,586756,40.55,21787.281,91.9,111850,102.683,8639504,205.583,9087380,3.3,163018,19.3792079208,381608.841584,11.1,349811,13.3,1425037,136,5530036,4.1,219235,17.9,562225,76.3,3317317,52.9,1041689,33.5207920792,660080.158416,67.3,4739725,172.570792079,7408854.43942,127.079207921,6570394.84158,166.1,24546828,139.9,2821596,209.203,4717819.509,28.1,2708451
2018-12-01T07:00:00Z,10,336037,13.4,449818,9.558,7200.67,6.2,283435,8.4,586771,28.358,21822.68,63,111921,104.95,8639608,177.95,9087566,3.6,163024,15.2762376238,381625.326733,12.6,349821,12.5,1425050,137.1,5530179,4.3,219239,17.1,562244,57.2,3317378,41.7,1041734,26.4237623762,660108.673267,58.2,4739786,142.581762376,7409011.35327,101.576237624,6570508.32673,157.8,24546984,112.6,2821719,167.058,4718003.67,25.5,2708481
2018-12-01T08:00:00Z,10,336046,10.4,449828,9.608,7208.772,5.2,283441,11.6,586781,28.46,21852.852,61.8,111985,82.367,8639694,154.167,9087725,3.3,163028,15.496039604,381639.980198,10.1,349830,12.6,1425062,120.5,5530305,3.8,219244,15.3,562259,57.8,3317438,42.3,1041774,26.803960396,660134.019802,53,4739841,136.163960396,7409148.8718,100.196039604,6570611.9802,142.4,24547134,113.9,2821830,164.608,4718162.772,23.6,2708506
2018-12-01T09:00:00Z,9,336055,10.5,449839,9.332,7219.971,4.7,283446,6.8,586791,26.863,21879.357,60,112046,66.617,8639766,135.617,9087867,3,163031,13.3712871287,381654.633663,9.4,349840,11.7,1425075,121.5,5530426,3.6,219247,15.8,562274,50.2,3317493,36.5,1041814,23.1287128713,660159.366337,50.8,4739891,128.291712871,7409278.72334,87.4712871287,6570709.63366,126.6,24547270,104.7,2821945,149.032,4718327.971,20.9,2708531
2018-12-01T10:00:00Z,9,336065,10.1,449849,8.387,7228.954,4.4,283451,7.8,586797,26.287,21905.379,61.8,112107,60.317,8639826,131.117,9087998,2.6,163034,12.9316831683,381669.287129,11.4,349849,12.2,1425087,120.4,5530548,3.7,219251,15.2,562291,50.3,3317543,35.3,1041854,22.3683168317,660184.712871,48.9,4739941,124.955316832,7409409.09187,87.5316831683,6570798.28713,133.2,24547394,116.4,2822053,162.187,4718478.954,21.7,2708552
2018-12-01T11:00:00Z,9,336074,11,449860,8.497,7237.395,4.3,283456,6.6,586804,26.12,21931.361,57.7,112166,55.283,8639887,121.983,9088127,2.5,163037,12.9316831683,381682.108911,7.2,349859,11.4,1425098,129.8,5530675,3.5,219255,15.8,562306,48.4,3317594,35.3,1041889,22.3683168317,660206.891089,47.9,4739991,123.588316832,7409533.25209,85.4316831683,6570887.10891,150.9,24547524,134.6,2822176,175.697,4718647.395,21.6,2708574
2018-12-01T12:00:00Z,9,336083,13.2,449873,8.592,7244.414,6.1,283461,15,586812,26.137,21958.141,56.3,112224,81.617,8639964,146.917,9088271,2.4,163039,13.4079207921,381694.930693,5,349866,10.4,1425109,133.4,5530821,3.6,219259,15.1,562321,49.3,3317643,36.6,1041924,23.1920792079,660229.069307,48.6,4740041,123.429079208,7409658.21031,87.9079207921,6570972.93069,169.8,24547698,162.8,2822332,214.292,4718847.414,22.8,2708596
2018-12-01T13:00:00Z,8,336091,9.6,449884,8.953,7254.313,5,283464,12.4,586826,26.158,21983.789,61.1,112289,71.55,8640039,140.65,9088419,2.5,163042,12.6386138614,381707.752475,4.8,349874,10.5,1425120,167.9,5530971,3.4,219262,15.5,562337,49.1,3317693,34.5,1041959,21.8613861386,660251.247525,48.1,4740086,122.119386139,7409778.03652,86.5386138614,6571060.75248,198.7,24547884,189.1,2822503,233.253,4719067.313,22.3,2708618
2018-12-01T14:00:00Z,8,336099,10,449895,8.453,7262.161,4.9,283470,7.9,586833,26.352,22013.979,58.1,112348,81.533,8640119,147.633,9088566,11.1,163047,13.2247524752,381720.574257,5.4,349880,11.1,1425132,157.6,5531130,4,219266,15.4,562352,53.3,3317743,36.1,1041994,22.8752475248,660273.425743,48.2,4740136,123.927247525,7409907.40474,99.2247524752,6571151.57426,174.7,24548058,158.9,2822671,199.553,4719277.161,21.6,2708641
2018-12-01T15:00:00Z,8,336107,14.1,449905,9.545,7270.681,4.7,283475,13.3,586844,25.713,22040.887,57.3,112410,79.683,8640196,144.983,9088713,7.5,163057,13.6643564356,381735.227723,9.9,349887,11.1,1425145,152.4,5531285,3.6,219269,14.9,562368,53.3,3317798,37.3,1042034,23.6356435644,660298.772277,50.2,4740186,125.548643564,7410038.65928,103.164356436,6571257.22772,190,24548246,173.1,2822841,228.245,4719491.681,28.7,2708667
2018-12-01T16:00:00Z,12,336118,11.6,449919,9.462,7279.587,5.4,283480,9,586852,39.802,22082.832,67.5,112476,115.367,8640298,194.867,9088892,3.2,163065,15.1663366337,381749.148515,7.2,349896,14.7,1425158,166.2,5531449,3.8,219274,16.1,562384,52.3,3317855,41.4,1042072,26.2336633663,660322.851485,61.8,4740237,158.635663366,7410184.68349,98.1663366337,6571365.14851,187.8,24548448,201.3,2823007,247.762,4719707.587,27.5,2708696
2018-12-01T17:00:00Z,8,336128,10.8,449933,8.845,7289.759,5.6,283487,17.2,586867,48.162,22120.314,93.5,112547,123.633,8640418,225.133,9089093,6.9,163068,13.004950495,381763.435644,13.5,349905,13.5,1425172,178,5531626,4,219277,17.4,562399,92.5,3317922,35.5,1042111,22.495049505,660347.564356,59.8,4740301,161.357049505,7410339.87836,137.004950495,6571480.43564,209.8,24548664,178.6,2823185,238.545,4719943.759,24.6,2708727
2018-12-01T18:00:00Z,9,336137,18.7,449946,8.568,7298.257,5.9,283492,25.5,586882,36.03,22164.184,63.2,112614,107.433,8640536,179.633,9089287,2.8,163076,16.4485148515,381777.356436,5.4,349914,12.8,1425183,172.5,5531806,3.8,219281,19.4,562418,64,3317986,44.9,1042149,28.4514851485,660371.643564,65.6,4740362,162.281485149,7410498.82756,109.348514851,6571595.35644,244.1,24548898,196.9,2823372,264.768,4720185.257,26.1,2708756
2018-12-01T19:00:00Z,10,336152,14.8,449960,9.347,7307.839,5.4,283497,35.6,586916,34.898,22200.674,61.6,112686,114.567,8640645,186.167,9089483,11.3,163079,20.7712871287,381793.841584,9.9,349922,10.9,1425194,180.5,5531986,4.3,219285,16.9,562434,56.2,3318046,56.7,1042194,35.9287128713,660400.158416,58.2,4740427,156.826712871,7410655.83242,114.171287129,6571704.84158,227.3,24549150,196.3,2823581,275.647,4720468.839,25.9,2708786
2018-12-01T20:00:00Z,17,336172,10.9,449973,9.472,7317.28,5.4,283503,22.3,586941,32.952,22231.846,76.2,112758,110,8640761,203.2,9089691,2.9,163088,17.1811881188,381812.158416,10.3,349930,15.6,1425209,173,5532165,3.8,219289,21.2,562454,72.3,3318113,46.9,1042244,29.7188118812,660431.841584,56.8,4740483,156.270811881,7410809.68758,125.481188119,6571830.15842,258.1,24549392,185.1,2823772,247.272,4720725.28,33.1,2708817
2018-12-01T21:00:00Z,9,336187,19.7,449988,10.982,7328.569,6.6,283509,22,586961,38.305,22265.199,75.1,112836,119.4,8640876,203.5,9089899,3.2,163092,17.6207920792,381830.841584,7.7,349937,13.2,1425222,179.7,5532327,4.4,219294,15,562470,79.1,3318194,48.1,1042295,30.4792079208,660464.158416,78,4740549,174.984207921,7410970.35742,156.820792079,6571972.84158,277.5,24549662,228.7,2823959,300.082,4720976.569,56.9,2708856
2018-12-01T22:00:00Z,10,336197,20.2,450005,9.578,7338.9,6,283515,26.6,586986,31.583,22300.07,79.9,112911,138,8641000,227.9,9090108,3,163099,20.295049505,381850.623762,8.1,349944,13.9,1425237,163.7,5532507,4.1,219298,22,562490,74.4,3318279,55.4,1042349,35.104950495,660498.376238,59.2,4740616,161.787950495,7411141.44624,130.495049505,6572124.62376,257.7,24549922,211.2,2824149,285.778,4721235.9,32.8,2708896
2018-12-01T23:00:00Z,10,336207,13,450020,10.058,7349.051,6.2,283522,22.1,587006,38.75,22338.014,79.2,112988,95.55,8641113,184.75,9090308,7.8,163105,21.6504950495,381870.772277,7.7,349954,21.1,1425257,174.6,5532681,5.5,219302,17.9,562510,70.4,3318346,59.1,1042404,37.4495049505,660533.227723,87.3,4740690,202.49950495,7411328.24172,129.55049505,6572252.77228,244.3,24550186,194.7,2824328,259.258,4721481.051,29.7,2708931
2018-12-02T00:00:00Z,14,336218,12,450033,11.802,7361.258,6.3,283527,26.4,587028,28.735,22370.262,68.7,113066,102.3,8641212,185,9090496,7.5,163112,17.1079207921,381888.356436,8.2,349962,22.1,1425277,170.4,5532852,4.3,219307,15.7,562527,89.7,3318428,46.7,1042452,29.5920792079,660563.643564,67.1,4740764,163.227079208,7411501.90556,171.907920792,6572389.35644,261.8,24550426,184.6,2824516,253.602,4721734.258,57.6,2708961
2018-12-02T01:00:00Z,19,336233,12.8,450045,9.733,7371.345,6.3,283534,22.3,587053,31.798,22401.895,93.3,113138,100.5,8641313,212.8,9090684,3.8,163116,16.4851485149,381904.108911,10.3,349971,13.7,1425292,166.4,5533024,4.1,219311,17.2,562544,65,3318495,45,1042495,28.5148514851,660590.891089,65,4740832,156.212851485,7411660.78609,125.485148515,6572521.10891,212.1,24550666,173.9,2824690,239.433,4721975.345,40.2,2709006
2018-12-02T02:00:00Z,10,336247,12,450058,10.608,7381.519,6.5,283541,8.8,587073,32.027,22433.609,75.1,113207,104.967,8641416,190.067,9090870,4.9,163123,16.2653465347,381920.227723,8.3,349980,17.9,1425312,151.4,5533188,6.7,219316,18.5,562564,58.9,3318559,44.4,1042539,28.1346534653,660618.772277,59.6,4740897,156.161653465,7411825.38128,137.465346535,6572649.22772,189.8,24550860,127.2,2824842,180.108,4722191.519,57.4,2709047
2018-12-02T03:00:00Z,15,336262,11.5,450076,11.647,7391.724,7.2,283547,29.7,587091,42.572,22471.479,66,113281,108.117,8641524,189.117,9091067,3.1,163127,16.8514851485,381936.712871,9.1,349989,20.5,1425327,143.8,5533339,4.9,219321,16,562582,74.5,3318631,46,1042584,29.1485148515,660647.287129,64.2,4740954,172.420514851,7411981.76613,127.551485149,6572775.71287,167.9,24551042,131,2824971,205.047,4722386.724,33.1,2709081
2018-12-02T04:00:00Z,10,336272,15,450089,11.315,7402.007,6.7,283554,11.5,587105,33.165,22510.67,72.8,113358,98.467,8641625,181.267,9091255,7.2,163132,14.8,381953.19802,9,349999,22.3,1425352,165.8,5533493,5,219326,17.5,562599,65.4,3318699,40.4,1042629,25.6,660675.80198,70.5,4741026,169.065,7412163.47198,121.1,6572905.19802,172.3,24551218,119.9,2825100,178.415,4722575.007,33.7,2709121
2018-12-02T05:00:00Z,10,336282,12.3,450104,8.17,7412.457,7.1,283562,8,587120,41.138,22553.93,71,113431,109.017,8641728,190.017,9091441,4.4,163136,13.8841584158,381967.851485,9.2,350009,15.8,1425367,149.7,5533648,4.9,219332,15.5,562615,60.2,3318760,37.9,1042669,24.0158415842,660701.148515,62,4741087,158.453841584,7412324.07851,108.884158416,6573021.85149,163.6,24551374,120.1,2825223,169.77,4722762.457,30.4,2709158
2018-12-02T06:00:00Z,10,336292,15.9,450116,9.613,10.183,7.4,283568,12.1,587131,32.728,36.742,91.4,113506,99.933,8641832,201.333,9091630,3.3,163139,15.6792079208,381984.336634,8.8,350019,21.7,1425383,142.8,5533792,5.4,219337,15.8,562632,58.3,3318827,42.8,1042714,27.1207920792,660729.663366,62.7,4741154,160.048792079,7389935.40537,105.379207921,6573142.33663,145.8,24551538,122.8,2825344,182.013,4715525.183,28.1,2709192
2018-12-02T07:00:00Z,10,336302,11.8,450132,18.052,20.7,6.3,283575,24.4,587156,26.947,67.183,70,113571,93.5,8641927,173.5,9091800,7.3,163144,15.3128712871,382000.821782,8.1,350026,12.8,1425399,135.3,5533933,5.3,219342,16.5,562649,54.6,3318883,41.8,1042759,26.4871287129,660758.178218,65.9,4741216,148.634128713,7390089.36122,130.612871287,6573248.82178,133,24551686,127.2,2825471,201.152,4715722.7,53.4,2709221
2018-12-02T08:00:00Z,10,336313,12.8,450143,14.573,35.853,5.4,283581,8,587164,25.365,92.777,91.6,113642,82.083,8642017,183.683,9091972,4.1,163149,14.0673267327,382015.475248,7.5,350034,12.7,1425412,120.9,5534059,4.9,219346,15.9,562664,53.9,3318938,38.4,1042799,24.3326732673,660783.524752,52.6,4741272,130.897673267,7390224.30175,100.267326733,6573353.47525,140,24551830,109.8,2825589,162.973,4715892.853,28.2,2709251
2018-12-02T09:00:00Z,9,336322,15,450155,13.968,48.245,5.3,283587,7.1,587172,23.522,114.797,60.1,113703,65.483,8642087,134.583,9092112,7.2,163155,13.298019802,382030.128713,7.4,350042,12.3,1425424,129,5534181,4.3,219351,14.5,562679,51.6,3318993,36.3,1042839,23.001980198,660808.871287,50.5,4741324,123.823980198,7390350.66829,96.398019802,6573454.12871,141.3,24551970,105.8,2825698,158.868,4716053.245,24.3,2709276
2018-12-02T10:00:00Z,9,336332,10.9,450171,11.76,61.118,5.3,283592,6.6,587179,27.74,144.074,57.4,113764,57.967,8642147,124.367,9092243,2.8,163160,14.4702970297,382043.316832,7.2,350049,12.6,1425437,118.5,5534298,4.6,219356,15.2,562694,47.8,3319043,39.5,1042875,25.0297029703,660831.683168,49.5,4741373,130.06970297,7390479.75717,88.0702970297,6573544.31683,139.5,24552106,108.4,2825808,154.76,4716216.118,23,2709298
2018-12-02T11:00:00Z,9,336340,10.7,450183,10.885,72.014,5.2,283597,6.6,587186,26.438,171.43,56.6,113819,55.767,8642206,121.367,9092365,2.6,163162,12.8217821782,382056.871287,7.1,350056,11.7,1425449,124.5,5534425,4.4,219360,13.7,562709,48.5,3319093,35,1042912,22.1782178218,660855.128713,48.7,4741422,122.716217822,7390606.55871,85.5217821782,6573632.87129,147.2,24552252,135.2,2825925,180.085,4716379.014,21.6,2709321
2018-12-02T12:00:00Z,9,336349,10.6,450193,10.975,83.471,5.2,283601,6.4,587192,26.178,195.65,57.7,113879,76.7,8642283,143.4,9092511,2.7,163165,12.7485148515,382068.960396,9.4,350065,11.6,1425461,150.8,5534555,4.7,219365,13.7,562724,47.2,3319138,34.8,1042945,22.0514851485,660876.039604,49.1,4741471,122.629485149,7390727.6896,84.1485148515,6573712.9604,185,24552434,156.8,2826090,204.075,4716589.471,21.5,2709341
2018-12-02T13:00:00Z,9,336358,10.5,450203,11.018,94.839,5.2,283606,7.3,587199,26.052,221.645,57.3,113934,75.683,8642359,141.983,9092651,3.1,163168,12.9683168317,382082.148515,7.8,350074,20.7,1425472,130.2,5534698,4.5,219369,16.3,562740,48,3319183,35.4,1042981,22.4316831683,660898.851485,48.3,4741516,133.783683168,7390848.49649,85.9683168317,6573799.14851,164,24552614,169.4,2826260,215.718,4716805.839,21.9,2709366
2018-12-02T14:00:00Z,10,336367,11.3,450214,12.507,106.76,5.2,283612,7.8,587209,29.065,247.116,66.4,113997,78.433,8642433,154.833,9092797,3.2,163173,12.7851485149,382096.069307,8,350081,15.4,1425490,153,5534848,4.6,219374,15.5,562754,50.7,3319233,34.9,1043019,22.1148514851,660922.930693,49.6,4741566,131.679851485,7390980.04669,93.7851485149,6573893.06931,188.9,24552788,175.7,2826430,225.107,4717026.76,27.1,2709391
2018-12-02T15:00:00Z,9,336379,11,450228,10.552,116.955,5.2,283617,17.1,587221,27.783,281.302,75.9,114064,79.317,8642516,164.217,9092959,4.2,163176,14.7267326733,382109.623762,6.7,350087,13.5,1425505,155.9,5535009,4.8,219379,13.3,562770,53.6,3319283,40.2,1043056,25.4732673267,660946.376238,54,4741621,134.056267327,7391123.67824,100.626732673,6573989.62376,188.6,24552972,175.9,2826608,231.252,4717256.955,28.1,2709421
2018-12-02T16:00:00Z,9,336392,10.9,450239,11.398,127.173,5.6,283622,16.8,587237,32.082,312.432,68.5,114133,105.25,8642615,182.75,9093140,9,163182,16.9613861386,382126.108911,6,350094,12.7,1425517,164,5535163,6.7,219384,16.1,562785,64,3319345,46.3,1043101,29.3386138614,660974.891089,52.5,4741671,142.720613861,7391260.32309,113.861386139,6574104.10891,207.7,24553178,166.7,2826791,224.098,4717494.173,23.9,2709451
2018-12-02T17:00:00Z,9,336402,19.7,450252,12.315,140.53,5.8,283628,10.6,587247,33.813,344.8,63.6,114200,103.383,8642717,175.983,9093319,3.4,163186,16.4118811881,382142.227723,8.1,350101,16.2,1425532,177.6,5535334,5,219389,17.4,562804,67.9,3319408,44.8,1043145,28.3881188119,661002.772277,56.1,4741726,151.901118812,7391409.57228,132.111881188,6574227.22772,195.5,24553390,173.7,2826972,235.215,4717729.53,44.4,2709491
2018-12-02T18:00:00Z,18,336412,14.7,450266,8.01,150.67,6.1,283633,44.3,587276,33.932,379.007,65.7,114271,101.95,8642828,185.65,9093511,16.5,163192,14.2138613861,382156.514851,6.1,350109,12.9,1425547,174.2,5535516,5.4,219394,19.3,562820,66,3319476,38.8,1043184,24.5861386139,661027.485149,69.1,4741792,159.818138614,7391565.49215,124.313861386,6574360.51485,201.3,24553602,206.6,2827167,291.21,4717995.67,27.6,2709536
2018-12-02T19:00:00Z,9,336425,12.2,450283,7.902,162.949,5.9,283639,17.9,587301,31.067,407.608,69.5,114342,116.367,8642933,194.867,9093700,12.4,163206,17.1811881188,382173,5.8,350115,12.7,1425557,189.7,5535706,5.1,219399,20.7,562839,60.7,3319539,46.9,1043229,29.7188118812,661056,61,4741854,155.185811881,7391713.608,138.881188119,6574494,216.3,24553832,184.5,2827366,239.302,4718265.949,48.6,2709576
2018-12-02T20:00:00Z,12,336439,11.8,450295,11.362,173.152,5.9,283645,19.4,587326,26.61,436.836,74.5,114419,115.817,8643060,202.317,9093918,3.3,163216,16.4118811881,382189.485149,7.9,350122,16.3,1425575,161.6,5535884,5.4,219405,21.3,562859,80.2,3319614,44.8,1043274,28.3881188119,661084.514851,71,4741916,163.598118812,7391871.35085,132.411881188,6574640.48515,197.3,24554036,185.2,2827563,246.962,4718529.152,32.5,2709621
2018-12-02T21:00:00Z,16,336457,15.9,450310,11.515,183.321,6.6,283652,33.3,587356,49.122,473.764,71,114494,126.45,8643171,213.45,9094122,5.3,163220,15.899009901,382205.970297,6.3,350129,21.9,1425592,205.5,5536055,5.2,219410,14.7,562879,58.7,3319683,43.4,1043319,27.500990099,661113.029703,69,4741984,182.222990099,7392041.7937,109.299009901,6574769.9703,243.6,24554254,192.9,2827754,271.715,4718794.321,29.4,2709661
2018-12-02T22:00:00Z,15,336467,19.9,450324,9.892,196.22,6.6,283658,16.7,587392,35.417,516.367,75.1,114567,115.767,8643291,205.867,9094325,3.8,163224,16.5584158416,382222.821782,10.8,350139,17.2,1425609,189.8,5536232,5,219416,17.5,562894,61.6,3319744,45.2,1043365,28.6415841584,661142.178218,68.3,4742056,167.058584158,7392217.54522,114.458415842,6574886.82178,221.6,24554486,174.5,2827950,243.392,4719075.22,32.5,2709696
2018-12-02T23:00:00Z,11,336483,12.8,450341,12.083,207.042,6.7,283665,32.1,587421,32.827,548.709,80,114643,109.233,8643396,200.233,9094522,3.1,163227,15.7891089109,382241.138614,10.4,350146,26,1425629,181.3,5536417,5.5,219421,17.7,562914,63.5,3319807,43.1,1043415,27.3108910891,661173.861386,77.7,4742137,181.537891089,7392402.57039,110.989108911,6575001.13861,243.9,24554728,203.8,2828138,283.383,4719339.042,28.6,2709726
2018-12-03T00:00:00Z,15,336497,16,450358,13.92,219.521,8.3,283672,8.7,587437,34.613,586.372,68.9,114725,113.1,8643517,197,9094739,3.3,163231,18.0237623762,382260.920792,10.6,350156,23.8,1425652,186,5536595,5.3,219427,16.9,562930,71.4,3319878,49.2,1043469,31.1762376238,661208.079208,77.3,4742210,183.789237624,7392586.45121,118.523762376,6575125.92079,268.6,24554980,170.5,2828323,233.32,4719592.521,25.8,2709756
2018-12-03T01:00:00Z,11,336509,16.8,450373,14.585,231.079,7,283681,23.7,587456,36.877,618.682,71.6,114799,101.15,8643620,183.75,9094928,3.1,163235,16.4485148515,382279.237624,8.7,350167,19.1,1425673,172.6,5536773,5.3,219432,16.7,562949,92.2,3319946,44.9,1043519,28.4514851485,661239.762376,78.5,4742283,179.628485149,7392763.44438,148.948514851,6575251.23762,238.7,24555242,168.1,2828500,244.185,4719840.079,37.2,2709791
2018-12-03T02:00:00Z,16,336522,13.9,450390,17.125,246.099,6.7,283688,32.7,587481,39.535,655.761,72.9,114877,115.167,8643729,204.067,9095128,3.9,163244,16.2287128713,382297.920792,8.5,350176,17.7,1425692,168.2,5536943,6.8,219438,12.8,562964,64.1,3320018,44.3,1043570,28.0712871287,661272.079208,86.7,4742371,184.806287129,7392954.84021,135.228712871,6575400.92079,222.6,24555474,144.3,2828660,230.025,4720079.099,51,2709841
2018-12-03T03:00:00Z,11,336537,11.7,450406,11.725,257.923,6.9,283695,18.7,587506,37.583,696.31,93.6,114965,143.983,8643856,248.583,9095358,3.5,163247,17.6940594059,382314.772277,12.9,350186,30,1425712,153.8,5537107,5.2,219443,23.6,562989,90.3,3320087,48.3,1043616,30.6059405941,661301.227723,75.1,4742450,196.888940594,7393148.53772,153.594059406,6575534.77228,197.9,24555672,122.8,2828793,189.925,4720286.923,42.1,2709886
2018-12-03T04:00:00Z,14,336552,17,450423,11.793,270.078,6.3,283702,18.2,587526,36.162,731.301,75.9,115046,121.867,8643984,211.767,9095582,3.6,163251,16.4851485149,382332.722772,10.7,350199,15.9,1425737,155,5537267,5.2,219449,18.8,563004,66.1,3320162,45,1043665,28.5148514851,661332.277228,79.3,4742525,178.676851485,7393329.57823,131.185148515,6575671.72277,206.8,24555878,134.5,2828926,203.693,4720495.078,45,2709926
2018-12-03T05:00:00Z,15,336564,13.5,450438,16.31,282.919,8,283708,21.7,587551,36.983,768.893,70.9,115123,129.117,8644108,215.017,9095795,3.5,163255,16.8881188119,382349.207921,13.1,350209,14.6,1425754,151.9,5537417,5.2,219454,15.3,563021,63.7,3320230,46.1,1043710,29.2118811881,661360.792079,76.9,4742604,172.994881188,7393508.68508,151.988118812,6575810.20792,169,24556076,122.7,2829060,200.51,4720702.919,67.9,2709976
2018-12-03T06:00:00Z,15,336578,16.1,450453,17.487,295.915,6.5,283715,21.6,587566,39.197,808.554,67.4,115200,107,8644222,189.4,9096000,3.4,163258,13.8841584158,382364.594059,10.7,350220,19,1425772,136.2,5537566,5.4,219459,24.3,563039,62.5,3320298,37.9,1043752,24.0158415842,661387.405941,70.1,4742680,176.612841584,7393686.95994,114.184158416,6575941.59406,156.5,24556246,125.5,2829192,203.287,4720900.915,34.4,2710021
2018-12-03T07:00:00Z,10,336589,11.2,450465,11.24,309.924,6,283722,8.3,587581,27.825,841.4,67.5,115270,98.4,8644330,175.9,9096189,3.3,163262,15.0198019802,382380.712871,10.3,350231,14,1425787,138.8,5537706,5,219465,14.4,563059,57.5,3320360,41,1043796,25.9801980198,661415.287129,68.4,4742745,150.60519802,7393847.68713,103.71980198,6576053.71287,149.1,24556408,127.6,2829315,179.64,4721088.924,27.9,2710051
2018-12-03T08:00:00Z,10,336599,11.5,450477,13.223,322.141,6,283727,8.2,587588,26.025,868.403,67.6,115337,81.333,8644417,158.933,9096353,3.3,163266,14.8366336634,382395,9.5,350241,12.3,1425799,125.7,5537824,4.9,219470,16.4,563076,50.9,3320418,40.5,1043835,25.6633663366,661440,55.5,4742807,135.888366337,7393990.403,93.2366336634,6576155,143.9,24556554,125,2829436,178.323,4721261.141,24.2,2710076
2018-12-03T09:00:00Z,10,336609,11.4,450488,8.655,333.377,5.8,283733,6.9,587596,26.742,894.823,63.4,115403,69.167,8644490,142.567,9096502,2.7,163269,13.6643564356,382408.188119,7.2,350249,12.1,1425812,109.2,5537942,4.8,219474,12.2,563094,47.1,3320468,37.3,1043871,23.6356435644,661462.811881,53.2,4742862,127.877643564,7394125.63488,86.6643564356,6576246.18812,122.4,24556686,119.4,2829554,164.155,4721427.377,23.2,2710101
2018-12-03T10:00:00Z,10,336619,10,450499,11.13,344.549,5,283738,6.5,587602,25.818,921.278,60.5,115458,61.8,8644554,132.3,9096631,2.8,163272,13.4811881188,382422.475248,7.3,350256,13.1,1425823,116,5538061,4.5,219479,13,563109,46.2,3320513,36.8,1043910,23.3188118812,661487.524752,52.7,4742912,127.936811881,7394252.80275,85.0811881188,6576330.47525,132.9,24556826,114.9,2829667,159.33,4721585.549,22.6,2710123
2018-12-03T11:00:00Z,10,336628,10.6,450509,11.473,355.707,4.8,283743,7.2,587609,28.34,950.012,59.6,115519,65.2,8644616,134.8,9096763,2.8,163275,14.4336633663,382436.029703,8.3,350264,11.4,1425837,137.3,5538181,4.7,219484,15,563121,46.7,3320563,39.4,1043947,24.9663366337,661510.970297,52,4742967,131.706336634,7394385.9823,86.5336633663,6576419.0297,146.9,24556956,145.7,2829792,192.773,4721756.707,22.6,2710145
2018-12-03T12:00:00Z,9,336638,11.9,450520,12.197,367.22,5.9,283749,6.9,587616,25.618,975.995,56.8,115575,85.867,8644702,151.667,9096915,2.7,163277,13.9574257426,382449.950495,7.1,350270,11.3,1425847,146.7,5538322,4.4,219488,19.2,563139,47.1,3320608,38.1,1043985,24.1425742574,661535.049505,51.6,4743017,131.860574257,7394514.0445,86.7574257426,6576500.9505,200,24557150,171.4,2829954,219.797,4721964.22,23,2710166
2018-12-03T13:00:00Z,8,336647,10.2,450530,12.33,379.145,5.5,283754,7.2,587623,26.792,1002.871,66,115635,83.433,8644783,157.433,9097065,2.7,163280,13.4811881188,382463.138614,4.5,350276,13.1,1425860,145.3,5538473,5.6,219494,16.3,563154,52.1,3320663,36.8,1044021,23.3188118812,661557.861386,51.4,4743067,130.910811881,7394641.73239,89.5811881188,6576597.13861,184.8,24557358,171.3,2830130,216.63,4722186.145,21.3,2710191
