Time (UTC),1915Hall.kW,1915Hall.kWh,1927Hall.kW,1927Hall.kWh,1937Feinberg.kW,1937Feinberg.kWh,1938Hall.kW,1938Hall.kWh,1939Hall.kW,1939Hall.kWh,Blair.kW,Blair.kWh,Bloomberg.kW,Bloomberg.kWh,Butler.kW,Butler.kWh,Butler.wv.kW,Butler.wv.kWh,Buyers.kW,Buyers.kWh,CampbellR.kW,CampbellR.kWh,DodgeOsborn.kW,DodgeOsborn.kWh,Edwards.kW,Edwards.kWh,Forbes.kW,Forbes.kWh,Gauss.kW,Gauss.kWh,Hamilton.kW,Hamilton.kWh,Holder.kW,Holder.kWh,JolineCampbell.kW,JolineCampbell.kWh,JolineCampbellM.kW,JolineCampbellM.kWh,Little.kW,Little.kWh,Mathey.wv.kW,Mathey.wv.kWh,Rocky.wv.kW,Rocky.wv.kWh,Whitman.kW,Whitman.kWh,Wilcox.kW,Wilcox.kWh,Wilson.wv.kW,Wilson.wv.kWh,Witherspoon.kW,Witherspoon.kWh
2018-04-01T17:00:00Z,13,277064,13.3,389748,8.947,7835.064,7,250829,18.2,521303,31.317,21379.457,64.6,9754117,129.583,8152892,207.183,18184073,2.4,138693,12.3821782178,320054.029703,5,311865,12.2,1347602,194,4678725,3.5,194881,13.1,474933,51.5,2991263,33.8,873661,21.4178217822,553606.970297,60.2,4441478,138.234821782,6838999.4273,95.3821782178,6008978.0297,261.6,23522154,199.6,2023256,255.547,3699717.064,29.1,2558968
2018-04-01T18:00:00Z,8,277074,9.6,389758,10.132,7843.879,7.4,250836,39.4,521323,29.322,21409.398,59.8,9754175,128.3,8153026,196.1,18184275,3.1,138702,13.5910891089,320065.019802,5.2,311871,13.6,1347613,201,4678905,3.5,194884,18.6,474952,53.6,2991319,37.1,873691,23.5089108911,553625.980198,77.8,4441556,162.830910891,6839156.3782,126.191089109,6009089.0198,224.2,23522370,244.1,2023455,319.332,3699970.879,55.9,2559003
2018-04-01T19:00:00Z,8,277081,8.4,389766,11.517,7853.252,7.7,250843,9,521346,24.525,21436.545,63.7,9754239,122.833,8153147,194.533,18184467,3,138711,12.0158415842,320077.841584,6.4,311876,13,1347628,168.8,4679085,3.8,194888,11.9,474967,61.7,2991381,32.8,873726,20.7841584158,553648.158416,82.7,4441638,152.909158416,6839317.70342,119.815841584,6009197.84158,204.9,23522584,169.3,2023649,216.117,3700221.252,43.1,2559028
2018-04-01T20:00:00Z,8,277089,12.3,389778,11.41,7864.565,6.8,250850,28.4,521366,32.107,21465.182,64.9,9754308,138.067,8153278,210.967,18184675,5,138722,12.4554455446,320090.29703,5.6,311882,12.6,1347642,181.9,4679258,3.6,194892,15.3,474988,56.3,2991441,34,873760,21.5445544554,553669.70297,72.5,4441708,154.051554455,6839472.88497,97.2554455446,6009311.29703,254.7,23522816,198.7,2023835,266.81,3700467.565,23.5,2559058
2018-04-01T21:00:00Z,8,277097,13.2,389789,11.063,7875.337,7.3,250857,24.2,521401,25.243,21496.244,71.7,9754376,120.317,8153402,200.017,18184875,4.4,138729,15.7524752475,320102.386139,5,311887,12.4,1347655,174.9,4679428,3.4,194896,14.2,475003,60.3,2991497,43,873793,27.2475247525,553690.613861,62.5,4441772,141.590524752,6839616.85786,125.352475248,6009427.38614,228.8,23523046,197.3,2024034,261.463,3700739.337,44.9,2559099
2018-04-01T22:00:00Z,8,277105,12.3,389803,11.483,7888.624,7.3,250864,18.8,521426,23.092,21524.055,70.1,9754447,127.033,8153514,205.133,18185066,19.1,138743,13.4079207921,320115.574257,4.9,311891,12.6,1347668,183.7,4679605,3.8,194899,21.8,475018,79.8,2991557,36.6,873829,23.1920792079,553713.425743,62.1,4441835,142.784079208,6839758.48074,149.207920792,6009553.57426,229.9,23523300,173.1,2024223,231.683,3700994.624,36.9,2559138
2018-04-01T23:00:00Z,8,277114,10.7,389815,12.745,7899.422,7.3,250871,13,521438,28.793,21549.363,62.4,9754520,115.2,8153643,185.6,18185277,19.9,138754,10.1475247525,320129.128713,8,311897,11.8,1347683,158.3,4679780,3.7,194903,12.5,475037,62.4,2991624,27.7,873866,17.5524752475,553736.871287,53.4,4441891,124.045475248,6839897.23429,114.047524752,6009685.12871,217.8,23523518,167.3,2024399,222.745,3701222.422,21.6,2559178
2018-04-02T00:00:00Z,9,277124,14.7,389828,8.818,7914.142,10,250878,18,521452,25.985,21577.424,67.7,9754598,133.033,8153771,209.733,18185493,13.2,138765,10.9168316832,320139.386139,9,311903,21.3,1347698,176.7,4679946,3.9,194907,18.5,475049,64.1,2991692,29.8,873894,18.8831683168,553754.613861,61.7,4441947,146.368168317,6840026.03786,116.416831683,6009804.38614,229.8,23523736,166.7,2024572,231.118,3701454.142,28.2,2559208
2018-04-02T01:00:00Z,17,277135,14.2,389843,12.593,7924.419,8.1,250886,35.5,521471,34.29,21606.064,73.1,9754672,122.517,8153898,212.617,18185705,8.3,138775,12.4188118812,320152.207921,8.3,311912,16.1,1347724,170.3,4680119,4.3,194911,11,475068,56,2991758,33.9,873929,21.4811881188,553776.792079,74.8,4442019,157.671188119,6840193.85608,136.218811881,6009933.20792,194.4,23523954,127.4,2024704,210.393,3701651.419,59.5,2559248
2018-04-02T02:00:00Z,31,277159,12.2,389863,12.128,7934.787,8.2,250894,22.7,521501,45.66,21648.836,77.8,9754759,125.65,8154035,234.45,18185953,3.1,138783,12.9683168317,320165.39604,8.9,311921,15.7,1347742,166.4,4680272,4.4,194915,14.1,475082,58.6,2991814,35.4,873965,22.4316831683,553799.60396,73.3,4442091,171.191683168,6840363.43996,119.468316832,6010041.39604,182.5,23524154,112.7,2024816,181.228,3701844.787,44.8,2559279
2018-04-02T03:00:00Z,15,277179,13.5,389875,12.117,7946.811,6.6,250902,12.7,521524,35.94,21685.457,92.9,9754834,107.3,8154152,215.2,18186165,3,138786,21.2108910891,320184.079208,10.1,311930,31,1347762,161.1,4680425,4.4,194919,28.8,475103,60,2991874,57.9,874016,36.6891089109,553831.920792,64.7,4442155,197.129108911,6840537.37779,138.910891089,6010162.07921,175.7,23524338,108.2,2024934,167.617,3702030.811,54.7,2559318
2018-04-02T04:00:00Z,10,277190,15.5,389888,12.582,0.42,7.9,250908,26.5,521541,31.703,1.969,86.4,9754911,116.283,8154274,212.683,18186375,3.2,138790,16.4118811881,320201.663366,11.2,311941,14.5,1347787,165.6,4680593,4.3,194924,18.6,475127,70.9,2991942,44.8,874064,28.3881188119,553862.336634,76,4442222,169.191118812,6819009.20662,145.611881188,6010296.66337,186.6,23524532,119.7,2025041,197.682,3694252.42,55.1,2559363
2018-04-02T05:00:00Z,10,277204,11.6,389903,11.453,10.573,6,250916,23,521561,30.033,26.364,69.6,9754986,122.1,8154393,201.7,18186583,13.5,138799,14.397029703,320216.683168,9.3,311951,20.7,1347804,143.6,4680743,4.7,194929,12.9,475142,61.7,2992015,39.3,874105,24.902970297,553888.316832,69,4442299,157.535970297,6819159.68083,114.197029703,6010428.68317,175.2,23524724,99.3,2025156,165.353,3694426.573,24.6,2559398
2018-04-02T06:00:00Z,15,277219,10.8,389914,12.218,22.334,5.3,250922,10.1,521576,29.16,57.119,61,9755057,94.317,8154494,170.317,18186770,3,138806,12.0891089109,320230.237624,8.9,311960,12.8,1347818,148.6,4680890,4.2,194934,15.3,475157,61.9,2992076,33,874142,20.9108910891,553911.762376,54.6,4442359,132.770891089,6819302.88138,106.489108911,6010540.23762,191.7,23524894,101.8,2025257,153.318,3694585.334,29.5,2559428
2018-04-02T07:00:00Z,10,277227,10.1,389925,10.975,34.016,6.7,250928,7.8,521586,25.183,83.167,60.6,9755121,73.35,8154577,143.95,18186925,3.7,138809,11.6495049505,320243.059406,8.7,311968,12.8,1347832,119.2,4681013,3.4,194937,13.5,475170,48.6,2992127,31.8,874177,20.1504950495,553933.940594,60.2,4442413,131.83349505,6819432.10759,98.8495049505,6010647.05941,158.9,23525056,95,2025355,142.675,3694733.016,34.9,2559468
2018-04-02T08:00:00Z,9,277236,9.3,389935,10.603,46.038,6.3,250933,12,521596,22.943,104.984,57.4,9755182,60.3,8154639,126.7,18187057,7.8,138815,13.004950495,320254.782178,8.4,311977,12.8,1347852,116.7,4681140,3.7,194941,11.7,475182,45.9,2992177,35.5,874209,22.495049505,553954.217822,50.8,4442469,120.738049505,6819562.20182,89.304950495,6010739.78218,150.5,23525208,104.2,2025449,154.503,3694877.038,22.6,2559493
2018-04-02T09:00:00Z,9,277246,9.4,389945,10.457,56.172,4.8,250939,7.8,521606,23.167,127.771,57.2,9755243,65.4,8154704,131.6,18187193,2.1,138817,10.8801980198,320265.039604,8.5,311986,11.3,1347863,123,4681268,3.3,194945,11.5,475194,45.7,2992222,29.7,874237,18.8198019802,553971.960396,48,4442519,112.78680198,6819675.7314,80.0801980198,6010819.0396,135.6,23525354,91.6,2025545,135.857,3695022.172,21.4,2559515
2018-04-02T10:00:00Z,10,277256,9.5,389954,10.063,66.372,6.5,250944,6.3,521612,23.153,151.823,69.5,9755298,62.867,8154767,142.367,18187321,2.4,138820,10.3306930693,320276.029703,8.6,311995,11.7,1347874,143.6,4681399,3.6,194948,13.7,475207,45.6,2992267,28.2,874267,17.8693069307,553990.970297,48.3,4442564,114.722306931,6819787.7933,79.6306930693,6010901.0297,142.1,23525492,143.3,2025672,187.863,3695191.372,21.3,2559538
2018-04-02T11:00:00Z,10,277265,9.4,389964,10.383,76.579,4.8,250949,6.4,521619,23.123,173.677,56.1,9755365,84.667,8154853,150.767,18187483,2.5,138822,11.1,320287.019802,8.5,312003,11.5,1347887,172.3,4681553,4.5,194951,14.1,475222,46.3,2992312,30.3,874297,19.2,554009.980198,48.7,4442614,116.623,6819906.6572,82.2,6010981.0198,181.8,23525680,161.5,2025836,205.483,3695398.579,22.3,2559560
2018-04-02T12:00:00Z,9,277275,9.5,389973,10.232,86.713,7.1,250955,15.9,521626,26.542,199.069,55,9755420,84.667,8154942,148.667,18187637,2.3,138825,11.1366336634,320298.009901,6.2,312008,13.3,1347898,184.1,4681723,4,194956,15.8,475234,47.9,2992362,30.4,874327,19.2633663366,554028.990099,53.5,4442664,128.405366337,6820024.0591,84.9366336634,6011068.0099,184.2,23525870,183.8,2026009,236.732,3695613.713,23.6,2559583
2018-04-02T13:00:00Z,8,277284,9.1,389985,10.787,97.593,7,250962,7.9,521638,29.173,225.176,75.2,9755480,84.8,8155023,168,18187787,2.3,138827,15.6425742574,320312.663366,6.1,312015,12,1347910,180.9,4681905,4.5,194960,16.9,475252,50,2992412,42.7,874367,27.0574257426,554054.336634,49.7,4442714,134.830425743,6820155.51263,101.842574257,6011164.66337,221.1,23526062,189.9,2026199,235.287,3695856.593,33.9,2559613
2018-04-02T14:00:00Z,8,277294,8.7,389995,10.865,109.46,6.8,250968,12.4,521653,30.845,257.127,56.2,9755541,99.733,8155121,163.933,18187956,1.7,138829,11.3564356436,320325.485149,4.9,312021,13.3,1347923,164,4682077,4.8,194964,28.6,475273,59.4,2992467,31,874402,19.6435643564,554076.514851,51.6,4442769,143.988564356,6820298.64185,107.356435644,6011269.48515,192.3,23526266,192.4,2026394,240.865,3696104.46,34.9,2559648
2018-04-02T15:00:00Z,8,277302,10.4,390004,9.132,120.751,7.3,250975,19.7,521663,27.393,287.989,62.5,9755601,116.2,8155224,186.7,18188127,1.8,138831,11.9792079208,320336.475248,5.7,312026,12.2,1347935,187.4,4682261,3.9,194969,16.8,475297,69.4,2992527,32.7,874432,20.7207920792,554095.524752,48.8,4442814,125.913792079,6820429.51375,105.979207921,6011368.47525,205.4,23526478,219.6,2026592,275.732,3696349.751,22.8,2559674
2018-04-02T16:00:00Z,13,277311,9.4,390014,10.858,132.507,8.1,250982,17.4,521677,33.873,317.581,57.9,9755661,84.917,8155321,155.817,18188293,2.3,138833,11.3198019802,320349.29703,5.8,312032,11.9,1347947,184.4,4682438,4,194973,15.8,475312,57.4,2992589,30.9,874467,19.5801980198,554117.70297,59.3,4442869,140.45319802,6820563.28397,94.3198019802,6011474.29703,229.8,23526692,199.7,2026789,255.258,3696599.507,23.3,2559703
2018-04-02T17:00:00Z,19,277329,14.9,390026,10.298,142.583,11.9,250989,13.9,521704,25.013,347.187,56.9,9755723,102.967,8155411,178.867,18188463,2.3,138839,12.0158415842,320362.118812,6.6,312039,11.6,1347959,160.8,4682619,4.6,194977,15.8,475337,54.8,2992646,32.8,874502,20.7841584158,554139.881188,61.9,4442929,135.097158416,6820712.06819,91.9158415842,6011575.11881,194.9,23526906,213.5,2026998,275.698,3696875.583,22.8,2559728
2018-04-02T18:00:00Z,7,277340,8.8,390037,10.01,152.848,6.3,250997,27.9,521716,34.033,376.774,56.1,9755784,88.233,8155511,151.333,18188635,7.2,138842,11.7594059406,320373.108911,5.8,312045,12.3,1347972,179.3,4682803,4.5,194981,16.7,475353,58.1,2992701,32.1,874532,20.3405940594,554158.891089,50.2,4442985,133.573594059,6820845.66509,105.859405941,6011674.10891,223.3,23527122,209.4,2027198,272.71,3697126.848,28.8,2559758
2018-04-02T19:00:00Z,7,277347,13.1,390049,10.815,163.61,5.2,251002,8.2,521738,22.687,402.595,54.2,9755845,84.867,8155599,146.067,18188791,2.1,138851,13.3346534653,320389.594059,4.8,312050,12,1347983,165.6,4682980,4.4,194986,13.8,475367,52.4,2992761,36.4,874577,23.0653465347,554187.405941,57.9,4443045,129.452346535,6820985.00094,118.834653465,6011784.59406,187.5,23527326,174.8,2027394,221.315,3697382.61,51,2559783
2018-04-02T20:00:00Z,8,277355,9.9,390061,10.958,173.034,6.5,251009,18.8,521761,26.783,429.947,54.3,9755905,86.4,8155688,148.7,18188948,2.5,138853,12.0158415842,320402.415842,4.7,312055,12.5,1347997,175.2,4683154,4.3,194990,16.8,475387,56.3,2992812,32.8,874612,20.7841584158,554209.584158,51.7,4443100,128.567158416,6821123.53116,142.815841584,6011880.41584,207.2,23527530,206.1,2027589,261.258,3697638.034,72,2559813
2018-04-02T21:00:00Z,8,277364,13.9,390072,10.657,183.142,5.5,251015,8.7,521778,37.025,460.13,57,9755965,98.383,8155779,163.383,18189108,8.1,138858,15.8257425743,320417.069307,4.7,312061,14.8,1348009,179.2,4683324,4,194995,15.9,475402,57.4,2992873,43.2,874652,27.3742574257,554234.930693,61.8,4443160,156.899257426,6821266.06069,127.425742574,6012006.06931,202,23527746,167.1,2027770,214.557,3697874.142,46.1,2559858
2018-04-02T22:00:00Z,9,277371,10.2,390086,11.27,195.565,6.3,251021,17.6,521797,32.255,492.808,85.7,9756031,114.167,8155886,208.867,18189288,13.1,138865,12.0524752475,320429.891089,5.7,312066,17.1,1348027,183.9,4683498,4.6,194999,12.3,475417,61.5,2992930,32.9,874687,20.8475247525,554257.108911,57,4443216,139.502524752,6821409.91691,110.052475248,6012117.89109,215.7,23527950,183.6,2027956,239.27,3698120.565,23.4,2559893
2018-04-02T23:00:00Z,13,277384,15.9,390098,11.513,206.447,4.8,251027,8.1,521812,27.008,518.844,72.5,9756098,102.35,8155994,187.85,18189476,7.8,138875,11.7594059406,320442.712871,5.5,312072,13.2,1348039,177.7,4683677,4.8,195004,13,475429,58.5,2992991,32.1,874722,20.3405940594,554279.287129,51.6,4443271,125.148594059,6821537.13113,101.259405941,6012226.71287,222,23528176,178.2,2028138,228.813,3698357.447,23.2,2559918
2018-04-03T00:00:00Z,10,277394,14.9,390112,10.928,218.668,5.4,251032,14,521826,36.16,550.153,86.5,9756171,115.7,8156104,212.2,18189669,9,138882,14.397029703,320455.534653,8.8,312078,14.9,1348062,171.4,4683857,6.3,195008,13,475442,59.7,2993050,39.3,874757,24.902970297,554301.465347,53.1,4443321,142.062970297,6821676.61835,110.997029703,6012335.53465,214.2,23528418,166.3,2028318,226.628,3698592.668,27.9,2559948
2018-04-03T01:00:00Z,27,277414,11,390126,11.992,229.691,6.2,251038,13.1,521841,33.005,582.417,76.9,9756246,96.633,8156195,200.533,18189855,2.7,138887,16.8881188119,320474.217822,11.3,312087,14.6,1348077,176.6,4684021,4.7,195013,14,475456,58.9,2993106,46.1,874808,29.2118811881,554333.782178,61.6,4443381,152.416881188,6821830.19918,104.888118812,6012445.21782,190.7,23528632,119.7,2028452,177.992,3698786.691,26.4,2559978
2018-04-03T02:00:00Z,11,277426,21.2,390142,13.562,241.944,6.1,251044,17.1,521853,34.133,615.812,88.4,9756330,119.317,8156296,218.717,18190052,2.5,138892,15.5693069307,320492.534653,9.8,312096,16.4,1348092,161.2,4684190,4.6,195018,18.9,475475,56.1,2993167,42.5,874858,26.9306930693,554365.465347,64.4,4443445,160.763693069,6821993.27735,111.369306931,6012564.53465,194.8,23528832,106.9,2028568,179.262,3698962.944,37.2,2560013
2018-04-03T03:00:00Z,10,277436,15.6,390159,12.465,254.979,6.1,251051,23.7,521881,32.647,651.253,64.9,9756403,112.25,8156417,187.15,18190256,2.4,138895,21.7237623762,320509.386139,10.1,312106,14.9,1348107,161.5,4684354,4.9,195022,24.2,475497,58.9,2993222,59.3,874904,37.5762376238,554394.613861,66.5,4443511,175.823237624,6822160.86686,115.823762376,6012674.38614,204.2,23529024,139.6,2028694,212.465,3699167.979,32.8,2560048
2018-04-03T04:00:00Z,10,277446,15.4,390176,12.153,267.411,6.3,251057,8.9,521897,37.503,688.469,65.7,9756471,119.05,8156546,194.75,18190463,2.5,138898,13.1881188119,320525.871287,10.6,312117,21.2,1348123,185.6,4684531,4.9,195027,18.3,475515,60.8,2993292,36,874949,22.8118811881,554423.128713,63.8,4443579,163.614881188,6822328.59771,138.688118812,6012803.87129,178.5,23529212,107.1,2028814,165.353,3699355.411,62.2,2560088
2018-04-03T05:00:00Z,10,277456,15.6,390191,14.088,280.229,5.8,251063,8.9,521906,30.03,720.484,81.6,9756548,103.85,8156647,195.45,18190651,2.5,138906,15.0564356436,320542.356436,10.3,312127,15,1348139,154.5,4684693,5.1,195032,17.7,475533,67.7,2993347,41.1,874994,26.0435643564,554451.643564,77.9,4443648,166.673564356,6822492.12756,119.856435644,6012923.35644,176.1,23529388,118.3,2028922,178.088,3699521.229,34.6,2560128
2018-04-03T06:00:00Z,9,277466,10.9,390203,11.68,293.321,6.3,251070,12.2,521915,27.033,748.588,85.6,9756623,77.6,8156731,172.2,18190820,2.1,138908,12.5653465347,320557.009901,9.1,312137,12.8,1348154,146.4,4684844,4.9,195037,12.3,475547,58.4,2993408,34.3,875034,21.7346534653,554476.990099,53.5,4443709,127.367653465,6822635.5781,97.3653465347,6013031.0099,163.5,23529564,111.1,2029030,166.18,3699685.321,24.3,2560158
2018-04-03T07:00:00Z,11,277476,10.8,390215,11.417,305.602,6.1,251076,7.3,521925,25.397,773.096,64.6,9756689,82.15,8156810,157.75,18190975,1.9,138911,11.2831683168,320569.831683,8.8,312146,12.3,1348169,135.3,4684983,4.6,195042,11,475558,51.6,2993458,30.8,875069,19.5168316832,554499.168317,53,4443764,121.213831683,6822763.26432,89.2831683168,6013126.83168,149.9,23529728,98.9,2029136,147.917,3699845.602,24.5,2560188
2018-04-03T08:00:00Z,10,277486,10.3,390226,11.898,316.505,6.1,251082,6.9,521932,24.492,799.344,78.5,9756744,74.467,8156883,162.967,18191113,1.7,138913,11.5762376238,320580.821782,8,312155,11.8,1348182,136.2,4685115,3.8,195046,11.5,475570,44.4,2993508,31.6,875099,20.0237623762,554518.178218,49.3,4443814,117.115762376,6822883.52222,81.4762376238,6013214.82178,150.2,23529878,102.3,2029238,149.298,3699995.505,23.8,2560213
2018-04-03T09:00:00Z,9,277496,9.4,390236,10.425,327.391,5.5,251088,7.6,521939,23.542,825.339,55.7,9756805,68.117,8156950,132.817,18191251,2.4,138914,10.8435643564,320591.811881,7.8,312162,11.6,1348193,145.3,4685251,3.6,195050,10.7,475582,42.9,2993553,29.6,875129,18.7564356436,554537.188119,48.2,4443864,112.798435644,6823001.52712,79.1435643564,6013291.81188,141.8,23530028,114.2,2029348,158.525,3700150.391,23,2560233
2018-04-03T10:00:00Z,10,277506,9.4,390245,10.252,337.646,5.5,251093,6.7,521946,23.308,845.437,55.4,9756860,67.217,8157019,132.617,18191385,1.5,138916,12.9316831683,320602.80198,7.6,312170,11.9,1348207,141.4,4685391,3.7,195054,12.6,475594,44.7,2993598,35.3,875159,22.3683168317,554556.19802,48.1,4443909,118.276316832,6823111.63502,80.7316831683,6013374.80198,157.3,23530170,142.5,2029467,185.652,3700312.646,21.6,2560258
