Time (UTC),1915Hall.kW,1915Hall.kWh,1927Hall.kW,1927Hall.kWh,1937Feinberg.kW,1937Feinberg.kWh,1938Hall.kW,1938Hall.kWh,1939Hall.kW,1939Hall.kWh,Blair.kW,Blair.kWh,Bloomberg.kW,Bloomberg.kWh,Butler.kW,Butler.kWh,Butler.wv.kW,Butler.wv.kWh,Buyers.kW,Buyers.kWh,CampbellR.kW,CampbellR.kWh,DodgeOsborn.kW,DodgeOsborn.kWh,Edwards.kW,Edwards.kWh,Forbes.kW,Forbes.kWh,Gauss.kW,Gauss.kWh,Hamilton.kW,Hamilton.kWh,Holder.kW,Holder.kWh,JolineCampbell.kW,JolineCampbell.kWh,JolineCampbellM.kW,JolineCampbellM.kWh,Little.kW,Little.kWh,Mathey.wv.kW,Mathey.wv.kWh,Rocky.wv.kW,Rocky.wv.kWh,Whitman.kW,Whitman.kWh,Wilcox.kW,Wilcox.kWh,Wilson.wv.kW,Wilson.wv.kWh,Witherspoon.kW,Witherspoon.kWh
2018-11-02T05:00:00Z,9,328819,8.8,441818,11.182,10.957,5.3,279192,6.3,577866,19.628,21.806,56.5,65712,68.267,8576291,133.767,8970822,11.2,159878,10.4405940594,371415.891089,6.4,344379,12.3,1415339,102,5429730,3.9,216356,15.7,550526,49.9,3275814,28.5,1013865,18.0594059406,642449.108911,52.6,4700147,118.287405941,7308482.91491,94.1405940594,6495258.89109,148.4,24420670,85.8,2720466,127.682,4580087.957,22.6,2688151
2018-11-02T06:00:00Z,9,328829,9.3,441828,11.085,21.485,5.2,279197,6.2,577873,24.34,46.881,56.1,65772,65.083,8576357,130.183,8970958,3.8,159882,8.64554455446,371426.514851,6.4,344386,12.1,1415352,101.8,5429828,3.9,216359,14.7,550541,46.5,3275864,23.6,1013894,14.9544554455,642467.485149,45.9,4700192,111.994455446,7308599.36615,79.4455445545,6495344.51485,154.3,24420820,91.4,2720557,133.485,4580221.485,20.5,2688172
2018-11-02T07:00:00Z,9,328837,8.7,441836,11.145,31.739,4.7,279202,6.3,577880,24.348,73.472,55.1,65827,53.417,8576413,117.517,8971077,2.2,159884,8.02277227723,371434.574257,6.7,344394,12,1415364,90.7,5429921,3.8,216364,14.5,550556,46,3275909,21.9,1013916,13.8772277228,642481.425743,45.7,4700242,110.425227723,7308716.89774,75.6227722772,6495419.57426,146.5,24420960,81.2,2720644,122.545,4580351.739,19.4,2688192
2018-11-02T08:00:00Z,9,328846,8.5,441845,8.925,40.67,4.6,279206,6.1,577886,24.612,96.173,54.9,65882,52.9,8576467,116.8,8971195,2.6,159887,7.87623762376,371443,6.6,344400,11.7,1415376,83.3,5430010,3.8,216367,14.8,550569,45.3,3275954,21.5,1013939,13.6237623762,642496,42.5,4700284,107.235762376,7308821.173,74.7762376238,6495495,143.2,24421108,85,2720729,123.525,4580473.67,19,2688211
2018-11-02T09:00:00Z,10,328855,8.2,441853,9.86,51.75,4.5,279210,5.9,577892,24.498,120.917,56.4,65937,52,8576518,118.4,8971310,2.9,159889,8.42574257426,371450.693069,6.4,344406,11.8,1415389,95.3,5430099,3.6,216371,13.4,550585,45.1,3275999,23,1013960,14.5742574257,642509.306931,42,4700327,106.272257426,7308931.22393,75.6257425743,6495568.69307,138.3,24421248,85.7,2720816,124.16,4580599.75,19.2,2688230
2018-11-02T10:00:00Z,9,328864,8.6,441862,9.14,61.004,4.3,279215,5.5,577897,24.74,147.165,55.8,65992,57.233,8576575,122.033,8971431,2.4,159892,7.7297029703,371459.485149,6,344413,11.5,1415401,104.9,5430198,3.8,216375,14.1,550599,44.8,3276044,21.1,1013984,13.3702970297,642524.514851,44.2,4700369,107.91029703,7309040.67985,73.2297029703,6495644.48515,142.2,24421394,114.5,2720924,151.84,4580747.004,18.3,2688249
2018-11-02T11:00:00Z,9,328872,8.1,441870,10.357,71.486,4.4,279219,5.7,577904,25.187,169.512,54.5,66047,81.633,8576655,145.133,8971574,2.4,159895,7.54653465347,371466.811881,6,344419,11.4,1415413,103.5,5430299,3.6,216379,13.9,550614,43.9,3276089,20.6,1014004,13.0534653465,642537.188119,43.3,4700412,106.840465347,7309145.70012,72.5465346535,6495719.81188,161.6,24421556,137.5,2721059,175.657,4580921.486,18.7,2688269
2018-11-02T12:00:00Z,8,328881,8.3,441878,9.953,81.112,4.4,279224,6.1,577911,23.948,194.564,52.9,66102,78.367,8576735,139.267,8971718,2.9,159897,7.87623762376,371474.50495,6.6,344425,12.2,1415425,118.3,5430413,3.6,216382,14.8,550629,46,3276134,21.5,1014025,13.6237623762,642550.49505,42.9,4700452,107.471762376,7309251.05905,75.8762376238,6495794.50495,167.3,24421730,148,2721201,186.953,4581102.112,19.1,2688289
2018-11-02T13:00:00Z,12,328889,8.1,441886,8.588,91.05,4.5,279229,10.8,577918,23.723,220.569,55.9,66157,78.05,8576815,145.95,8971861,8.2,159903,7.2900990099,371482.19802,4,344429,10.5,1415437,111.6,5430531,3.6,216386,14.9,550644,46.4,3276179,19.9,1014046,12.6099009901,642563.80198,43,4700498,104.73290099,7309363.37098,82.4900990099,6495873.19802,202.2,24421898,147.5,2721353,187.088,4581292.05,20.6,2688309
2018-11-02T14:00:00Z,8,328899,11.5,441896,12.483,100.841,6.3,279234,6.7,577926,25.727,246.638,51.6,66217,75.2,8576888,134.8,8972004,2.6,159907,7.7297029703,371489.524752,4.4,344434,11.4,1415448,115.9,5430655,3.6,216390,16.1,550659,45,3276224,21.1,1014066,13.3702970297,642576.475248,47,4700545,113.59729703,7309475.11325,74.2297029703,6495950.52475,195.8,24422074,145.6,2721508,190.583,4581488.841,18.9,2688330
2018-11-02T15:00:00Z,8,328909,12.5,441906,9.612,112.435,6.2,279241,6.6,577933,39.563,272.714,58.9,66272,83.617,8576968,150.517,8972149,3.1,159910,8.31584158416,371497.950495,4.4,344439,15,1415460,114.2,5430777,3.9,216394,15.8,550674,55.9,3276274,22.7,1014089,14.3841584158,642591.049505,52.3,4700598,137.047158416,7309595.7635,88.5158415842,6496035.9505,183.8,24422250,141.6,2721657,184.812,4581682.435,21.2,2688354
2018-11-02T16:00:00Z,9,328919,8.1,441916,10.507,122.499,6.1,279247,6.8,577940,39.458,315.295,84.5,66327,98.4,8577056,191.9,8972302,3.4,159913,7.80297029703,371505.643564,6.2,344443,11.1,1415473,120.8,5430894,4.1,216397,16.9,550696,58.3,3276335,21.3,1014110,13.497029703,642604.356436,46.8,4700643,127.755029703,7309731.65144,95.902970297,6496132.64356,191.6,24422442,143.6,2721801,185.407,4581866.499,26.4,2688379
2018-11-02T17:00:00Z,17,328934,7.6,441925,9.842,133.834,5.5,279252,9.7,577947,26.993,346.342,59,66389,90.533,8577144,166.533,8972467,8.3,159919,7.8396039604,371514.435644,4.4,344448,11.4,1415485,115.8,5431013,5.6,216401,17.2,550714,51.3,3276390,21.4,1014134,13.5603960396,642619.564356,46.4,4700693,115.55339604,7309857.90636,89.0396039604,6496227.43564,180.9,24422624,153.2,2721950,195.842,4582056.834,21.6,2688404
2018-11-02T18:00:00Z,8,328942,8.1,441933,9.162,143.633,5.4,279258,7.1,577955,24.033,369.026,55.5,66444,102.567,8577243,166.067,8972629,9.5,159930,9.92772277228,371521.762376,5,344453,10.6,1415497,121.6,5431141,4.4,216405,26.3,550732,48.4,3276442,27.1,1014154,17.1722772277,642632.237624,52.8,4700738,130.905277228,7309968.26362,125.427722772,6496317.76238,185.2,24422808,127.1,2722091,166.262,4582238.633,57.6,2688424
2018-11-02T19:00:00Z,8,328950,8.5,441941,9.175,153.431,5.5,279263,7.4,577962,22.267,393.393,53,66500,82.15,8577330,143.15,8972780,7.9,159937,7.76633663366,371530.920792,4.4,344458,14.5,1415508,118.6,5431259,4.6,216410,16.7,550754,47.7,3276491,21.2,1014179,13.4336633663,642648.079208,60.8,4700793,127.700663366,7310096.47221,86.9663366337,6496407.92079,196.3,24422990,121.1,2722217,160.675,4582404.431,23.6,2688449
2018-11-02T20:00:00Z,8,328959,8.9,441949,10.83,163.365,5.5,279269,17,577981,35.632,419.926,58.9,66560,95.7,8577426,162.6,8972945,2.9,159941,8.49900990099,371538.613861,4.7,344463,11.2,1415519,124.3,5431389,3.4,216414,16.2,550771,48.5,3276540,23.2,1014200,14.700990099,642661.386139,57.8,4700853,135.532990099,7310224.31214,78.799009901,6496493.61386,168.6,24423164,141,2722350,191.33,4582589.365,18.9,2688474
2018-11-02T21:00:00Z,8,328966,8.3,441958,9.173,172.61,6.5,279275,13.4,577993,30.317,451.461,54.2,66620,82.45,8577509,144.65,8973095,3,159944,8.38910891089,371547.405941,5.2,344469,10.9,1415532,126.9,5431511,3.8,216417,18.4,550787,57.5,3276590,22.9,1014224,14.5108910891,642676.594059,62.4,4700913,136.527891089,7310360.05506,91.0891089109,6496575.40594,166.1,24423332,124.6,2722469,170.973,4582753.61,22.2,2688494
2018-11-02T22:00:00Z,10,328974,8.7,441968,18.612,185.139,5.4,279281,17.9,578003,26.607,482.501,63.1,66681,93.2,8577596,166.3,8973251,4.2,159947,8.60891089109,371555.465347,5.7,344474,11,1415543,128.4,5431631,3.8,216421,16,550804,61.1,3276649,23.5,1014246,14.8910891089,642690.534653,53.8,4700968,122.298089109,7310488.03565,97.8089108911,6496670.46535,195.7,24423514,136.1,2722591,196.212,4582923.139,23.9,2688519
2018-11-02T23:00:00Z,14,328987,9.6,441976,11.662,196.775,5.1,279287,26.2,578027,30.117,513.712,57.3,66742,81.85,8577678,153.15,8973407,3.2,159952,8.57227722772,371563.891089,6.9,344480,11.4,1415555,126.9,5431754,3.9,216425,16.3,550819,53.7,3276706,23.4,1014269,14.8277227723,642705.108911,54.2,4701023,126.844722772,7310615.82091,87.5722772277,6496765.89109,178.4,24423686,135.1,2722731,198.462,4583122.775,22.1,2688544
2018-11-03T00:00:00Z,11,328997,9.2,441986,11.685,207.32,5.7,279292,34.8,578049,42.728,556.185,57.4,66807,69.333,8577753,137.733,8973557,2.7,159957,9.12178217822,371573.049505,6.8,344487,11.1,1415567,125.1,5431873,3.4,216429,15.5,550837,50.9,3276761,24.9,1014294,15.7782178218,642720.950495,53.8,4701073,138.906217822,7310754.1355,83.9217821782,6496857.0495,182.9,24423858,137,2722856,208.585,4583306.32,21.2,2688566
2018-11-03T01:00:00Z,13,329009,9.7,441996,10.255,218.523,7.6,279298,12.6,578072,34.537,593.7,62.8,66869,74.183,8577824,149.983,8973702,2.5,159960,8.68217821782,371582.207921,6.8,344494,12.7,1415580,125,5432001,4.2,216432,15.6,550854,73.4,3276817,23.7,1014319,15.0178217822,642736.792079,52.6,4701128,130.454821782,7310892.49208,106.982178218,6496948.20792,164.7,24424020,90.4,2722960,141.555,4583470.523,22.4,2688589
2018-11-03T02:00:00Z,11,329019,9.5,442005,7.963,229.591,5.8,279304,13.5,578085,28.88,622.283,57.1,66929,70.233,8577895,138.333,8973843,2.7,159964,9.63465346535,371591.366337,7.2,344501,11.8,1415592,120.8,5432117,3.7,216436,15.3,550870,71.2,3276878,26.3,1014344,16.6653465347,642752.633663,51.2,4701178,123.845346535,7311014.91666,105.834653465,6497047.36634,179.9,24424194,88.4,2723052,136.063,4583612.591,22.3,2688614
2018-11-03T03:00:00Z,9,329027,9.7,442019,10.162,240.334,6.6,279310,18.6,578106,29.312,651.543,62.2,66989,70.883,8577971,142.083,8973987,2.6,159967,12.2356435644,371602.356436,8,344509,15.8,1415605,111.6,5432228,3.7,216440,14.7,550886,53.4,3276940,33.4,1014374,21.1643564356,642771.643564,63.7,4701243,144.676356436,7311157.18656,94.8356435644,6497144.35644,179.1,24424390,97.8,2723148,154.562,4583772.334,26.6,2688635
2018-11-03T04:00:00Z,10,329037,9,442029,10.74,250.976,6,279317,12,578121,32.015,682.482,65,67050,76.433,8578049,151.433,8974136,2.8,159970,9.48811881188,371613.346535,7.6,344516,11.6,1415617,110.1,5432339,4,216444,15.8,550901,51.6,3277000,25.9,1014404,16.4118811881,642790.653465,57.4,4701303,133.226881188,7311294.13547,91.6881188119,6497247.34653,163.3,24424564,98.7,2723244,148.04,4583921.976,27.8,2688664
2018-11-03T05:00:00Z,9,329047,9.7,442038,10.59,259.336,5.3,279322,6.6,578131,22.822,708.608,58.4,67110,86.633,8578132,154.033,8974289,7.2,159977,11.1732673267,371622.871287,7.2,344524,12.3,1415630,108.3,5432445,3.7,216448,16,550917,49.8,3277050,30.5,1014430,19.3267326733,642807.128713,52.8,4701356,123.248732673,7311418.73671,89.5732673267,6497335.87129,155.6,24424728,84.7,2723330,127.79,4584052.336,21.4,2688686
2018-11-03T06:00:00Z,10,329056,9.3,442048,10.687,271.995,5.3,279328,7,578138,25.05,731.792,57.6,67170,80.733,8578212,148.333,8974438,3,159980,8.90198019802,371633.49505,7.2,344532,11.9,1415642,107.8,5432556,3.7,216452,14.6,550935,51.3,3277097,24.3,1014459,15.398019802,642825.50495,54,4701411,120.948019802,7311545.29695,84.801980198,6497419.49505,158,24424888,106,2723418,149.187,4584187.995,21.6,2688709
2018-11-03T07:00:00Z,10,329065,9.2,442058,10.88,282.633,4.7,279332,6,578145,27,755.147,55.2,67225,60.067,8578274,125.267,8974564,3.3,159983,8.60891089109,371642.653465,7,344539,11.4,1415654,88.6,5432645,3.5,216455,14.9,550950,46.3,3277145,23.5,1014484,14.8910891089,642841.346535,49,4701461,117.191089109,7311661.49353,79.5089108911,6497499.65347,142.3,24425038,81.7,2723502,122.98,4584313.633,21.3,2688729
2018-11-03T08:00:00Z,9,329074,8.7,442066,10.595,293.372,5.3,279337,6.3,578152,25.417,782.113,54.2,67280,56.2,8578334,119.4,8974688,2.8,159986,8.35247524752,371650.712871,6.9,344546,13,1415666,95.4,5432740,3.9,216459,14.2,550964,45,3277190,22.8,1014506,14.4475247525,642855.287129,46,4701508,113.064524752,7311775.40013,74.8524752475,6497575.71287,139.8,24425176,85.8,2723587,127.495,4584440.372,18.7,2688749
2018-11-03T09:00:00Z,9,329084,8.4,442075,10.86,303.933,4.4,279342,6.1,578158,25.417,807.084,53.6,67335,58.017,8578389,120.617,8974808,2.6,159989,8.35247524752,371659.50495,6.9,344554,11.6,1415678,95.8,5432832,3.5,216463,14.2,550979,45.1,3277235,22.8,1014530,14.4475247525,642870.49505,45.1,4701555,110.764524752,7311889.57905,74.2524752475,6497652.50495,134,24425316,77,2723673,117.16,4584568.933,18.2,2688769
2018-11-03T10:00:00Z,9,329092,8.7,442083,10.567,313.983,4.5,279347,6.3,578164,25.323,833.473,56,67390,54.85,8578444,119.85,8974926,2.7,159992,8.64554455446,371668.29703,6.4,344560,11.6,1415689,105.3,5432931,3.2,216466,13.4,550992,44,3277280,23.6,1014554,14.9544554455,642885.70297,44.2,4701598,109.477455446,7311998.17597,74.9455445545,6497729.29703,154.3,24425454,97.5,2723777,137.167,4584710.983,19.6,2688789
