Time (UTC),1915Hall.kW,1915Hall.kWh,1927Hall.kW,1927Hall.kWh,1937Feinberg.kW,1937Feinberg.kWh,1938Hall.kW,1938Hall.kWh,1939Hall.kW,1939Hall.kWh,Blair.kW,Blair.kWh,Bloomberg.kW,Bloomberg.kWh,Butler.kW,Butler.kWh,Butler.wv.kW,Butler.wv.kWh,Buyers.kW,Buyers.kWh,CampbellR.kW,CampbellR.kWh,DodgeOsborn.kW,DodgeOsborn.kWh,Edwards.kW,Edwards.kWh,Forbes.kW,Forbes.kWh,Gauss.kW,Gauss.kWh,Hamilton.kW,Hamilton.kWh,Holder.kW,Holder.kWh,JolineCampbell.kW,JolineCampbell.kWh,JolineCampbellM.kW,JolineCampbellM.kWh,Little.kW,Little.kWh,Mathey.wv.kW,Mathey.wv.kWh,Rocky.wv.kW,Rocky.wv.kWh,Whitman.kW,Whitman.kWh,Wilcox.kW,Wilcox.kWh,Wilson.wv.kW,Wilson.wv.kWh,Witherspoon.kW,Witherspoon.kWh
2018-03-05T15:00:00Z,15,270282,13.2,382232,11.948,900.123,6.9,246498,7.5,512531,27.745,2520.52,55.1,9711063,97.25,8093284,167.35,18074629,8.3,136247,11.502970297,311550.257426,8.6,306965,12.6,1337995,197.6,4573633,4.2,192377,21.4,465707,59.7,2954940,31.4,850448,19.897029703,538897.742574,57.4,4406036,139.042029703,6751156.26257,102.702970297,5943129.25743,210.9,23397578,171.4,1929008,223.748,3570511.123,23.2,2540392
2018-03-05T16:00:00Z,9,270295,9.7,382243,11.597,911.159,5.5,246504,8.9,512537,28.55,2548.741,55.9,9711123,88.417,8093372,153.317,18074790,2.5,136251,17.2910891089,311562.346535,9.3,306973,11.4,1338007,175.6,4573820,4,192381,16.2,465723,57.9,2955002,47.2,850481,29.9089108911,538918.653465,58.2,4406086,144.258910891,6751283.39447,99.4910891089,5943234.34653,244.1,23397800,178.7,1929180,227.697,3570729.159,21.8,2540419
2018-03-05T17:00:00Z,9,270304,9.5,382253,10.742,920.728,8.4,246512,7.6,512546,33.662,2579.438,55.4,9711181,89.233,8093464,153.633,18074949,2.4,136254,16.0455445545,311579.930693,7.5,306982,12.6,1338019,192,4574002,4.4,192385,13.2,465738,60.3,2955064,43.8,850529,27.7544554455,538949.069307,50.5,4406146,137.716455446,6751431.50731,101.545544554,5943341.93069,221.8,23398024,208.1,1929365,256.242,3570963.728,22.8,2540444
2018-03-05T18:00:00Z,9,270315,16.2,382263,10.917,932.73,9.5,246518,11.6,512556,31.382,2617.026,55,9711243,99.7,8093557,163.7,18075115,2.2,136256,15.6425742574,311595.316832,7.3,306990,13.1,1338032,177.8,4574203,3.9,192389,14.9,465753,59.7,2955120,42.7,850571,27.0574257426,538975.683168,50.1,4406191,136.539425743,6751568.70917,102.742574257,5943443.31683,206.1,23398254,196.1,1929557,255.517,3571205.73,25.2,2540472
2018-03-05T19:00:00Z,9,270325,9.7,382278,12.777,943.345,8.7,246528,25.1,512571,34.758,2646.809,62.9,9711305,84.417,8093646,156.317,18075276,1.9,136258,14.2871287129,311612.534653,6.1,307000,12,1338042,181.5,4574394,4.2,192394,15.6,465769,59.7,2955180,39,850618,24.7128712871,539005.465347,50.9,4406246,137.970871287,6751709.27435,110.287128713,5943552.53465,212.7,23398476,208.1,1929752,274.677,3571466.345,34.4,2540502
2018-03-05T20:00:00Z,10,270335,8.8,382287,11.495,956.895,9.8,246537,26.3,512592,33.272,2683.705,54.6,9711365,95.283,8093741,159.883,18075441,2.1,136261,15.5326732673,311629.019802,6.1,307007,12.3,1338055,177.9,4574571,3.8,192397,27.1,465791,54.2,2955236,42.4,850663,26.8673267327,539033.980198,57.7,4406301,157.239326733,6751864.6852,127.232673267,5943665.0198,194.1,23398674,179.5,1929943,245.795,3571719.895,55.4,2540539
2018-03-05T21:00:00Z,9,270344,10.6,382298,11.03,968.364,5.8,246546,16.2,512611,24.522,2711.451,56.1,9711422,96.55,8093839,161.65,18075605,13.2,136267,12.2722772277,311641.475248,8.3,307015,12.5,1338068,172.5,4574746,4.2,192402,18.5,465811,53.2,2955292,33.5,850697,21.2277227723,539055.524752,51.4,4406352,128.149722772,6751997.97575,102.572277228,5943772.47525,225.1,23398892,168.5,1930113,224.63,3571953.364,23.9,2540572
2018-03-05T22:00:00Z,9,270353,10,382308,11.065,979.653,6.8,246553,21.6,512631,29.063,2740.857,61.7,9711493,93.517,8093928,164.217,18075774,7.7,136274,12.5653465347,311653.930693,6.3,307023,14.1,1338082,172,4574919,4.3,192406,15.4,465829,69.4,2955353,34.3,850731,21.7346534653,539077.069307,61.4,4406412,141.697653465,6752140.92631,125.565346535,5943887.93069,237.7,23399112,186.5,1930295,246.565,3572195.653,35.9,2540607
2018-03-05T23:00:00Z,10,270363,13.9,382318,13.047,991.325,6.4,246559,16.9,512647,40.933,2768.594,66.2,9711560,112.8,8094032,189,18075955,2.9,136282,16.5584158416,311671.514851,9.2,307031,21.9,1338103,202.1,4575116,4.2,192411,35.5,465844,76,2955423,45.2,850779,28.6415841584,539107.485149,56.3,4406472,183.274584158,6752295.07915,123.658415842,5944018.51485,230.3,23399354,188.8,1930478,252.447,3572435.325,28.2,2540642
2018-03-06T00:00:00Z,12,270374,11.7,382337,13.03,1002.05,7.8,246567,8.1,512661,30.027,2805.328,69.4,9711627,148.817,8094173,230.217,18076174,7.7,136287,12.9316831683,311684.336634,9.6,307041,13.5,1338122,184.2,4575317,4.6,192415,14.7,465859,59.9,2955489,35.3,850814,22.3683168317,539129.663366,55.4,4406527,135.995316832,6752442.99137,105.531683168,5944132.33663,197.6,23399566,180.7,1930659,235.53,3572682.05,25,2540672
2018-03-06T01:00:00Z,12,270389,11.1,382351,12.428,1015.698,7.2,246574,30.3,512681,30.927,2835.611,81.9,9711704,100.3,8094284,194.2,18076377,3,136292,15.1663366337,311698.623762,12.1,307052,14.5,1338137,201.2,4575507,4.8,192420,14,465874,65.1,2955555,41.4,850853,26.2336633663,539154.376238,54.9,4406582,140.560663366,6752582.98724,110.466336634,5944250.62376,243.7,23399796,182.6,1930843,260.528,3572936.698,27.2,2540705
2018-03-06T02:00:00Z,12,270402,11.4,382363,11.628,1028.501,7.5,246582,21.8,512701,31.235,2866.644,85.3,9711791,102.383,8094381,199.683,18076574,3.1,136294,13.5910891089,311713.277228,12.1,307063,14.8,1338153,185.2,4575703,4.7,192425,18.4,465896,64.2,2955622,37.1,850893,23.5089108911,539179.722772,66.4,4406647,154.343910891,6752742.36677,115.091089109,5944367.27723,215.6,23400014,121.8,1930985,190.928,3573147.501,34.2,2540738
2018-03-06T03:00:00Z,12,270414,13.8,382375,12.118,1040.415,6.5,246588,15.6,512721,29.595,2897.903,78.2,9711880,103.283,8094483,193.483,18076777,8.3,136304,19.6356435644,311731.594059,10.9,307075,16.5,1338173,174.3,4575877,5,192429,13.8,465910,62.9,2955680,53.6,850943,33.9643564356,539211.405941,67.9,4406718,161.759356436,6752910.30894,118.135643564,5944486.59406,191,23400234,110.7,1931096,174.618,3573324.415,27.3,2540771
2018-03-06T04:00:00Z,19,270429,12.2,382388,13.268,1053.236,6.9,246597,7.5,512732,31.017,2924.562,67.6,9711956,113.55,8094601,200.15,18076986,8.7,136312,17.9504950495,311748.079208,11.9,307085,22.2,1338192,166.2,4576036,5.5,192434,16.1,465924,60.7,2955748,49,850988,31.0495049505,539239.920792,73.2,4406792,173.56650495,6753072.48279,121.25049505,5944611.07921,210.7,23400434,103.3,1931201,160.568,3573490.236,33.9,2540803
2018-03-06T05:00:00Z,11,270448,16.6,382403,13.195,1063.449,8.1,246603,7.7,512741,34.857,2961.396,78.8,9712038,123.017,8094708,212.817,18077194,8.4,136320,14.2138613861,311762.732673,9.8,307095,21.9,1338217,173.2,4576211,5.3,192440,33.8,465939,73.9,2955816,38.8,851028,24.5861386139,539265.267327,61.4,4406858,176.543138614,6753240.66333,150.513861386,5944738.73267,200.2,23400636,106.6,1931302,167.295,3573647.449,54,2540840
2018-03-06T06:00:00Z,12,270462,12.6,382417,12.805,1078.639,6.4,246610,12.7,512756,38.487,2995.187,101.4,9712116,83.583,8094804,196.983,18077382,3.1,136325,14.8366336634,311777.386139,13.8,307105,14.8,1338232,169.5,4576382,5.7,192445,14.4,465954,75.9,2955889,40.5,851068,25.6633663366,539290.613861,60.5,4406916,153.850366337,6753387.80086,126.236633663,5944874.38614,204.7,23400830,105.5,1931415,169.505,3573826.639,32.4,2540883
2018-03-06T07:00:00Z,12,270473,18.8,382429,10.947,1090.551,5.1,246617,7.5,512766,31.997,3032.595,69.4,9712190,83.333,8094884,164.733,18077547,8.2,136328,13.5178217822,311792.039604,10.2,307116,21.9,1338252,153.7,4576543,4.9,192450,14.4,465968,60.7,2955953,36.9,851108,23.3821782178,539315.960396,54.9,4406972,146.579178218,6753540.5554,118.317821782,5944995.0396,175.2,23401006,103.1,1931518,160.547,3573986.551,35.9,2540922
2018-03-06T08:00:00Z,13,270484,10.7,382444,11.49,1100.548,5.1,246622,6.7,512772,25.76,3062.629,68.2,9712264,76.217,8094966,157.417,18077714,8.4,136337,11.6861386139,311804.128713,8,307125,15,1338269,155,4576698,4.3,192455,11.7,465981,50.5,2956008,31.9,851141,20.2138613861,539336.871287,51.9,4407026,124.573861386,6753675.50029,120.086138614,5945097.12871,161.6,23401176,101.2,1931616,147.49,3574134.548,49.5,2540948
2018-03-06T09:00:00Z,10,270497,11.8,382459,10.41,1111.112,4.8,246627,6.4,512779,23.502,3085.525,60.2,9712325,65.583,8095034,135.783,18077856,2.4,136346,11.4663366337,311815.851485,9.5,307135,14.6,1338284,139.6,4576844,4.2,192459,13.8,465995,50,2956063,31.3,851173,19.8336633663,539357.148515,60.2,4407081,131.935663366,6753802.67351,87.2663366337,5945198.85149,163.3,23401346,94.1,1931717,141.21,3574287.112,23.4,2540974
2018-03-06T10:00:00Z,10,270507,13.7,382471,9.87,1120.926,6.1,246633,11.4,512786,25.418,3109.188,64.3,9712386,67.3,8095102,141.6,18077995,3.2,136349,11.2831683168,311827.574257,7.9,307145,14.4,1338299,147.1,4576989,4,192464,12.5,466007,48.3,2956108,30.8,851205,19.5168316832,539377.425743,50.5,4407137,122.334831683,6753929.61374,85.8831683168,5945281.57426,164.4,23401506,114.4,1931816,167.37,3574435.926,23.1,2540997
2018-03-06T11:00:00Z,10,270518,11,382484,9.455,1130.844,6.7,246638,5.9,512798,24.76,3134.889,60.5,9712447,59.233,8095163,129.733,18078128,2,136351,11.0633663366,311839.29703,8.8,307153,14.6,1338313,162.5,4577147,3.8,192468,13.2,466021,48.7,2956158,30.2,851237,19.1366336634,539397.70297,48.9,4407187,120.596633663,6754053.59197,84.2633663366,5945367.29703,165.5,23401666,141.6,1931946,187.255,3574617.844,22.5,2541019
2018-03-06T12:00:00Z,8,270528,8.9,382493,9.93,1140.415,4.2,246643,5.9,512804,25.803,3160.852,60.6,9712509,80.617,8095246,149.217,18078283,2.2,136353,11.3198019802,311850.653465,5.1,307160,18.7,1338337,147.6,4577310,4,192471,11.9,466034,46.8,2956208,30.9,851268,19.5801980198,539417.346535,48.6,4407232,124.58319802,6754181.19853,82.2198019802,5945453.65347,191.3,23401860,157,1932107,195.03,3574818.415,21.9,2541042
2018-03-06T13:00:00Z,8,270537,8.2,382503,10.417,1150.531,6.3,246648,6.4,512811,27.932,3187.466,68.8,9712578,78.417,8095325,155.217,18078440,2.1,136355,13.1514851485,311862.376238,8,307166,16.5,1338353,183.5,4577484,4,192476,12.2,466047,49.7,2956253,35.9,851300,22.7485148515,539437.623762,48.2,4407282,127.580514851,6754307.08976,87.2514851485,5945536.37624,232,23402064,178.2,1932289,221.517,3575043.531,22.3,2541066
2018-03-06T14:00:00Z,17,270548,8.6,382511,10.65,1160.866,5,246653,11.9,512817,30.97,3214.694,65.2,9712647,88.3,8095409,170.5,18078604,2.5,136358,11.4663366337,311874.09901,5.4,307172,15.6,1338368,185.6,4577664,4.6,192480,13.5,466063,73.7,2956308,31.3,851332,19.8336633663,539457.90099,49.6,4407332,129.503663366,6754435.59499,144.366336634,5945633.09901,191.4,23402270,182.6,1932472,228.75,3575265.866,56.7,2541093
2018-03-06T15:00:00Z,12,270562,10.1,382520,10.828,1171.322,4.9,246659,7.7,512828,27.933,3244.932,62.7,9712711,91.217,8095501,165.917,18078774,2.4,136360,16.3386138614,311885.821782,4.6,307178,14.3,1338383,198.8,4577850,4.5,192484,18.1,466083,52.7,2956368,44.6,851364,28.2613861386,539478.178218,49.7,4407382,138.294386139,6754571.11022,99.9386138614,5945737.82178,207.4,23402484,181.4,1932662,224.028,3575502.322,28.5,2541124
2018-03-06T16:00:00Z,8,270572,8.7,382530,11.132,1182.037,7.2,246665,34.8,512846,29.132,3275.965,58.1,9712774,99.25,8095588,165.35,18078934,7.4,136363,11.8326732673,311900.841584,6.3,307185,13.3,1338398,180,4578041,3.9,192489,13.3,466097,60.2,2956423,32.3,851405,20.4673267327,539504.158416,52.5,4407432,128.699326733,6754707.12342,111.232673267,5945839.84158,227.9,23402696,203.8,1932849,275.832,3575746.037,31.8,2541153
2018-03-06T17:00:00Z,10,270587,16.6,382543,10.975,1192.836,6,246671,7.1,512866,36.605,3304.187,60.6,9712835,99.317,8095694,169.917,18079116,7.3,136368,17.3643564356,311916.594059,5.6,307190,9.5,1338412,167,4578215,3.3,192492,13.2,466112,62.7,2956479,47.4,851448,30.0356435644,539531.405941,49.7,4407482,139.040643564,6754841.59294,107.264356436,5945946.59406,233.7,23402926,181.1,1933045,230.675,3575999.836,19.9,2541183
2018-03-06T18:00:00Z,12,270597,8.8,382555,10.835,1203.059,6,246677,8,512873,29.3,3334.65,54.8,9712892,107.083,8095786,173.883,18079275,3.5,136374,15.5693069307,311931.613861,5.8,307195,12.4,1338423,174.5,4578385,4.2,192496,13.3,466125,51.8,2956540,42.5,851489,26.9306930693,539557.386139,53,4407537,134.930693069,6754977.03614,97.9693069307,5946053.61386,281,23403172,185.6,1933233,229.235,3576232.059,27.1,2541208
2018-03-06T19:00:00Z,10,270607,9.2,382564,10.525,1214.694,5.5,246683,7.9,512882,31.697,3363.883,56.2,9712953,106.017,8095882,172.217,18079442,7.4,136379,11.4297029703,311944.069307,5.8,307201,23.3,1338442,177.3,4578558,5.8,192500,13.5,466139,52.8,2956590,31.2,851523,19.7702970297,539578.930693,51.8,4407582,140.06729703,6755105.81369,94.2297029703,5946148.06931,232.3,23403412,177,1933425,221.725,3576469.694,22.6,2541235
2018-03-06T20:00:00Z,11,270617,17.9,382578,11.495,1224.143,8,246689,13.1,512896,30.885,3393.857,66.1,9713016,92.967,8095990,170.067,18079623,2.1,136382,11.6128712871,311955.792079,5.1,307207,13,1338457,156.1,4578729,4.4,192504,13.2,466153,50.7,2956645,31.7,851555,20.0871287129,539599.207921,48.3,4407632,125.472128713,6755235.06492,86.0128712871,5946242.79208,262.8,23403646,173.5,1933613,233.495,3576711.143,21.6,2541260
2018-03-06T21:00:00Z,10,270625,9.4,382591,11.623,1235.197,7.2,246696,7.6,512906,27.268,3420.629,56.3,9713081,89.767,8096083,156.067,18079789,1.7,136384,13.5544554455,311969.712871,6.7,307213,18.3,1338472,163.7,4578908,3.8,192509,19.9,466169,62.1,2956702,37,851593,23.4455445545,539623.287129,64,4407687,152.913544554,6755371.91613,98.1544554455,5946338.71287,222,23403874,168.9,1933787,215.223,3576937.197,20.8,2541283
2018-03-06T22:00:00Z,11,270635,14.2,382608,12.248,1246.479,6.3,246703,17.8,512926,27.435,3447.083,84.8,9713145,95.167,8096172,190.967,18079952,3,136386,14.2871287129,311982.90099,6.2,307220,14.1,1338492,165.9,4579089,4.3,192513,13.1,466187,60.9,2956763,39,851629,24.7128712871,539646.09901,56,4407744,135.347871287,6755516.18201,100.787128713,5946441.90099,277.8,23404108,197.7,1933972,258.748,3577188.479,22.6,2541310
2018-03-06T23:00:00Z,12,270647,13.8,382623,12.712,1258.576,6.5,246709,22.4,512946,36.525,3476.877,101.9,9713222,99.75,8096278,213.65,18080147,7.9,136392,16.0455445545,311997.188119,6.2,307225,17.2,1338512,229.9,4579275,4.4,192517,14.7,466199,66.5,2956827,43.8,851668,27.7544554455,539670.811881,59.2,4407807,155.379455446,6755665.68888,115.145544554,5946551.18812,228.3,23404344,200.3,1934174,266.312,3577452.576,24.7,2541335
2018-03-07T00:00:00Z,18,270658,11.5,382638,10.218,1269.097,6.6,246716,30.6,512976,28.2,3512.677,70.8,9713296,110.967,8096385,199.767,18080339,2.9,136398,16.3386138614,312013.673267,9.2,307234,32.6,1338533,212.7,4579457,4.4,192521,42.6,466213,59.9,2956889,44.6,851713,28.2613861386,539699.326733,52.7,4407862,184.361386139,6755820.00373,114.638613861,5946666.67327,228.5,23404592,197.9,1934374,270.418,3577728.097,35.5,2541366
2018-03-07T01:00:00Z,18,270677,16.1,382654,14.39,1281.074,7.1,246722,25.5,513001,39.725,3546.434,77.9,9713373,101.183,8096480,197.083,18080530,3.8,136401,12.3821782178,312028.326733,9.4,307243,20.2,1338558,185.7,4579648,4.6,192526,13.7,466233,60.6,2956945,33.8,851753,21.4178217822,539724.673267,57.3,4407918,152.342821782,6755980.10727,106.982178218,5946772.32673,238.3,23404818,183.5,1934565,260.59,3577992.074,30.2,2541398
2018-03-07T02:00:00Z,11,270692,14.8,382668,12.735,1294.869,8.2,246730,18,513017,31.33,3582.046,79,9713460,105.6,8096572,195.6,18080724,2.8,136404,13.0415841584,312041.148515,9.5,307252,15.5,1338583,179.4,4579823,4.6,192530,15.5,466247,88.9,2957012,35.6,851788,22.5584158416,539746.851485,59.7,4407980,144.588415842,6756138.89749,130.441584158,5946884.14851,187.6,23405030,115.2,1934710,183.035,3578201.869,25.7,2541427
2018-03-07T03:00:00Z,13,270707,11.2,382682,11.077,1308.136,6.2,246737,30.1,513041,36.64,3612.864,83.9,9713536,115.617,8096691,212.517,18080934,3.1,136407,13.1148514851,312058,11.6,307262,23.1,1338603,157.9,4579992,4.6,192535,12.6,466262,70.9,2957082,35.8,851834,22.6851485149,539776,67.2,4408042,162.225148515,6756295.864,116.214851485,5947005,179.5,23405222,121.4,1934831,196.177,3578396.136,29.1,2541458
2018-03-07T04:00:00Z,13,270719,15.7,382697,11.683,1319.943,6.6,246744,8.5,513056,29.352,3646.798,89.1,9713627,116.033,8096815,218.133,18081161,8.4,136412,14.1405940594,312072.287129,9.3,307272,22,1338622,167.7,4580161,5.1,192540,13.7,466274,66.3,2957156,38.6,851873,24.4594059406,539800.712871,59.9,4408106,149.411405941,6756449.51087,131.340594059,5947140.28713,197.8,23405414,109.8,1934941,166.683,3578569.943,42.5,2541500
2018-03-07T05:00:00Z,17,270733,11.6,382710,12.283,1332.144,7.6,246752,12.9,513071,30.053,3678.304,69.9,9713705,104.183,8096917,191.083,18081355,2.9,136417,17.3643564356,312088.772277,15.4,307283,35.5,1338649,179.2,4580331,6.1,192545,12.6,466288,65.7,2957218,47.4,851918,30.0356435644,539829.227723,74.2,4408173,182.388643564,6756617.53172,124.564356436,5947265.77228,174.6,23405606,111.9,1935052,177.783,3578745.144,38.6,2541542
2018-03-07T06:00:00Z,14,270749,11.4,382723,9.362,1344.164,7.3,246759,7.1,513083,36.71,3710.091,76.7,9713782,82.017,8097008,172.717,18081539,4.3,136420,15.7891089109,312107.821782,13.9,307296,15,1338673,153.9,4580492,5,192551,13.3,466302,57.2,2957279,43.1,851970,27.3108910891,539862.178218,68.1,4408247,160.420891089,6756794.26922,108.989108911,5947386.82178,174.6,23405784,136,1935159,190.062,3578915.164,31.7,2541580
2018-03-07T07:00:00Z,17,270762,11.4,382734,11.158,1355.336,7.6,246767,11.2,513091,31.463,3742.656,66.4,9713853,76.7,8097089,160.1,18081704,2.5,136423,16.3752475248,312122.841584,9.3,307307,31.7,1338692,158.9,4580648,4.8,192556,12.1,466313,56.9,2957338,44.7,852011,28.3247524752,539888.158416,62.9,4408313,166.487752475,6756948.81442,112.975247525,5947500.84158,173.9,23405960,95.4,1935263,150.858,3579073.336,37.2,2541617
2018-03-07T08:00:00Z,10,270779,10.6,382745,5.523,1366.871,6.2,246772,6.6,513100,24.98,3770.541,61.9,9713918,70.85,8097160,142.75,18081857,2.1,136425,12.4188118812,312137.128713,11.6,307318,23.3,1338714,132.5,4580799,4.1,192560,12.6,466327,52.2,2957393,33.9,852050,21.4811881188,539912.871287,60.6,4408373,142.961188119,6757097.41229,90.1188118812,5947602.12871,161.6,23406128,98.3,1935362,142.923,3579223.871,23.4,2541647
2018-03-07T09:00:00Z,10,270790,10.5,382756,10.198,1376.132,4.9,246779,6.2,513106,25.148,3795.44,59.7,9713978,68.5,8097231,138.2,18081999,2,136427,12.3455445545,312149.584158,8.6,307327,15.5,1338729,139.7,4580933,3.8,192564,10.5,466337,53.4,2957448,33.7,852084,21.3544554455,539934.415842,51.3,4408428,123.802455446,6757223.85584,89.8455445545,5947693.58416,156.7,23406284,96.1,1935459,140.298,3579367.132,22.1,2541669
2018-03-07T10:00:00Z,11,270802,10.1,382767,9.998,1386.01,5.3,246784,6.1,513112,24.553,3820.156,60,9714039,68.317,8097297,139.317,18082138,1.9,136429,11.4297029703,312160.574257,11.6,307338,14.2,1338743,129.9,4581071,3.6,192568,10.8,466348,51.8,2957498,31.2,852114,19.7702970297,539953.425743,50.1,4408478,119.42329703,6757342.58174,86.6297029703,5947779.57426,149.8,23406444,90.9,1935554,137.598,3579509.01,21.5,2541692
2018-03-07T11:00:00Z,12,270813,9.1,382777,9.55,1395.767,6.3,246790,6.9,513119,22.992,3843.187,60.4,9714100,80.367,8097368,152.767,18082281,2.2,136432,11.1,312172.29703,9,307347,13.7,1338757,163.5,4581221,4.1,192572,13.4,466360,50.7,2957548,30.3,852146,19.2,539973.70297,50.7,4408528,119.992,6757461.88997,86.1,5947865.29703,157.7,23406596,144.2,1935690,189.15,3579690.767,22.1,2541713
2018-03-07T12:00:00Z,9,270825,8.3,382786,9.498,1405.709,5.8,246797,6.5,513126,23.625,3866.835,58.8,9714161,93.367,8097467,161.167,18082453,2,136434,10.9168316832,312183.287129,6.3,307355,25.8,1338773,153.1,4581380,3.8,192576,14.3,466373,49,2957598,29.8,852176,18.8831683168,539992.712871,48.1,4408578,130.708168317,6757583.54787,83.8168316832,5947951.28713,184.6,23406784,171.4,1935861,211.598,3579906.709,21.9,2541736
2018-03-07T13:00:00Z,9,270835,9.1,382795,10.375,1415.308,6.6,246802,10.5,513134,24.762,3891.494,59.9,9714225,80.033,8097556,148.933,18082616,2.1,136436,16.2287128713,312196.108911,6.5,307361,17.1,1338792,179,4581556,3.9,192580,12.7,466387,50.7,2957648,44.3,852211,28.0712871287,540014.891089,47.6,4408623,130.233287129,6757708.38509,90.9287128713,5948038.10891,191.5,23406986,188.2,1936045,235.175,3580132.308,21.9,2541758
2018-03-07T14:00:00Z,16,270847,9.5,382804,10.585,1425.393,5.1,246809,7.3,513142,27.927,3917.538,92.6,9714285,94.817,8097645,203.417,18082777,2,136438,11.8693069307,312208.930693,5.8,307367,15.7,1338807,174.5,4581735,4.3,192584,12.9,466399,59.2,2957703,32.4,852246,20.5306930693,540037.069307,51.5,4408678,128.557693069,6757838.60731,96.7693069307,5948131.93069,215.9,23407186,177.1,1936228,219.685,3580359.393,23.7,2541782
2018-03-07T15:00:00Z,9,270859,12.3,382815,11.593,1436.13,7,246815,12.1,513151,28.113,3947.166,57.4,9714347,92.133,8097733,158.533,18082939,3.7,136441,12.3455445545,312221.019802,5.9,307372,13.8,1338822,202.6,4581920,4.4,192589,14.3,466413,57.5,2957763,33.7,852279,21.3544554455,540057.980198,49.7,4408723,127.267455446,6757963.1462,97.5455445545,5948233.0198,211.7,23407392,182.6,1936409,235.893,3580587.13,24,2541808
2018-03-07T16:00:00Z,8,270868,12.6,382827,11.28,1448.568,6.6,246822,20.1,513161,28.41,3976.935,70.9,9714415,84.4,8097817,163.3,18083100,2.5,136443,13.8841584158,312237.50495,5.4,307378,12.3,1338835,178.1,4582096,4,192592,13.7,466427,54,2957828,37.9,852324,24.0158415842,540086.49505,53.9,4408778,132.325841584,6758103.43005,99.4841584158,5948345.50495,209.9,23407612,195.2,1936596,255.18,3580824.568,29.1,2541837
2018-03-07T17:00:00Z,10,270877,9.8,382839,15.763,1460.587,6.2,246828,7.3,513177,30.85,4006.828,62.5,9714481,84.883,8097907,157.383,18083265,2.2,136446,12.6386138614,312250.326733,5.8,307384,13.2,1338848,167,4582273,3.6,192596,12.9,466442,55.5,2957883,34.5,852359,21.8613861386,540108.673267,51.7,4408833,130.511386139,6758238.50127,115.338613861,5948451.32673,207.3,23407824,209,1936785,257.463,3581069.587,45,2541872
2018-03-07T18:00:00Z,9,270885,9.6,382849,11.168,1470.842,7.3,246835,21.9,513196,31.517,4040.771,60.1,9714544,95.75,8098002,164.85,18083431,3.5,136448,11.9792079208,312263.148515,7.2,307391,11.7,1338861,193.1,4582456,3.9,192601,14.5,466457,59.2,2957946,32.7,852394,20.7207920792,540130.851485,55,4408888,133.437792079,6758377.62249,100.479207921,5948565.14851,220.6,23408048,195.1,1936984,256.168,3581326.842,25.8,2541908
2018-03-07T19:00:00Z,9,270894,10.3,382860,9.287,1481.476,7.8,246842,7.9,513206,35.278,4076.503,63.9,9714609,98.017,8098095,170.917,18083598,2.5,136451,12.1257425743,312274.138614,6.1,307398,13.4,1338873,204.3,4582647,4.1,192605,14.1,466470,57.9,2958011,33.1,852424,20.9742574257,540149.861386,57,4408944,140.752257426,6758513.36439,96.6257425743,5948673.13861,249.5,23408278,188.3,1937172,233.787,3581564.476,24.1,2541937
2018-03-07T20:00:00Z,9,270903,9.3,382870,11.448,1492.292,7,246848,30.9,513226,34.498,4114.511,79.9,9714682,94.667,8098201,183.567,18083786,7.4,136457,12.0524752475,312286.960396,6.1,307405,12.2,1338887,179.6,4582836,4.3,192609,12.7,466483,58.7,2958067,32.9,852459,20.8475247525,540172.039604,56.4,4409003,136.645524752,6758659.5506,114.152475248,5948777.9604,203.7,23408504,185.6,1937355,254.648,3581805.292,36,2541967
2018-03-07T21:00:00Z,9,270912,10.4,382880,11.203,1503.411,8.3,246855,12.8,513251,31.928,4149.206,67.9,9714758,94.1,8098293,171,18083963,7.7,136462,13.1148514851,312297.950495,6.3,307411,14.4,1338902,214.3,4583031,4.2,192614,18.7,466497,64.5,2958128,35.8,852489,22.6851485149,540191.049505,54.7,4409057,142.413148515,6758796.2555,117.014851485,5948889.9505,222.9,23408738,172.2,1937544,225.403,3582058.411,31.7,2542002
2018-03-07T22:00:00Z,12,270922,10.7,382891,12.1,1515.335,7.6,246862,13.2,513261,36.128,4179.879,61.5,9714828,106.75,8098401,180.25,18084151,13.4,136467,12.5287128713,312311.50495,6.3,307417,14.6,1338917,185.1,4583222,3.8,192617,14.5,466514,71.8,2958194,34.2,852526,21.6712871287,540214.49505,57.6,4409117,144.499287129,6758942.37405,137.428712871,5949012.50495,249.2,23408968,179.7,1937716,233.4,3582279.335,39.7,2542040
2018-03-07T23:00:00Z,13,270933,10.3,382905,9.862,1527.519,7.2,246869,22,513276,35.922,4216.662,83.8,9714906,112.217,8098514,209.017,18084353,3.2,136475,12.6386138614,312323.594059,6.4,307425,20.4,1338937,191.5,4583421,4.5,192621,16.8,466529,58.6,2958262,34.5,852559,21.8613861386,540235.405941,73.2,4409183,168.183386139,6759101.06794,127.238613861,5949135.59406,264.7,23409202,189.6,1937895,249.862,3582518.519,52.8,2542075
